step,kinetic_energy,p_norm,L_norm,dp_abs,dL_abs,dp_rel,dL_rel,active_total,force_evals,dt_min_effective,dt_max_effective,t,PE,E,dE_rel,Q_virial,r_hm
0,1.4726215563702176,4.061942388251486e-16,0.0012763472126695007,0.0,0.0,0.0,0.0,,,,,,,,,,
1,1.4674897004344858,8.638851869916532e-07,0.0012763427257144755,8.638851865881841e-07,6.595495200634413e-09,0.9999999995329598,5.1674772625858046e-06,,,,,,,,,,
2,1.4581608826275763,9.85656260101329e-07,0.0012763422412775242,9.856562597022424e-07,6.5659057660972445e-09,0.9999999995951058,5.144294358871633e-06,,,,,,,,,,
3,1.4557250900311085,1.145794776231101e-06,0.0012763417375588285,1.1457947758503682e-06,6.891251703790264e-09,0.9999999996677129,5.3991983022998114e-06,,,,,,,,,,
4,1.466255954944245,1.3028332138682839e-06,0.001276341649044366,1.302833213510401e-06,7.58413017346891e-09,0.9999999997253042,5.94205878947828e-06,,,,,,,,,,
5,1.4928058942981046,1.5151092488926158e-06,0.0012763419942602215,1.5151092485464101e-06,7.601668801210047e-09,0.9999999997714979,5.9558000564055255e-06,,,,,,,,,,
6,1.5373856237482746,1.7667720226367158e-06,0.0012763426284397395,1.766772022285692e-06,7.404317577249196e-09,0.9999999998013192,5.801178161985364e-06,,,,,,,,,,
7,1.5994949814158697,1.9745368471609336e-06,0.0012763431297007433,1.974536846810588e-06,7.533756154379803e-09,0.9999999998225683,5.902591457557094e-06,,,,,,,,,,
8,1.6765305879010524,2.058446980704915e-06,0.0012763432785670014,2.0584469803585366e-06,7.72011072070498e-09,0.9999999998317283,6.048597626157106e-06,,,,,,,,,,
9,1.7653698979689532,2.0659594397174387e-06,0.0012763429382708757,2.0659594393831165e-06,8.91407420394884e-09,0.9999999998381758,6.984051138643466e-06,,,,,,,,,,
10,1.860965358830951,2.1411070135692994e-06,0.0012763424931165855,2.1411070132669704e-06,1.068893714873211e-08,0.9999999998587978,8.374631168250861e-06,,,,,,,,,,
