step,kinetic_energy,p_norm,L_norm,dp_abs,dL_abs,dp_rel,dL_rel,active_total,force_evals,dt_min_effective,dt_max_effective,t,PE,E,dE_rel,Q_virial,r_hm
0,2.9452431127404295,1.2718315369458018e-16,0.0034383823041535828,0.0,0.0,0.0,0.0,,,,,,,,,,
1,1.6546999271216258,0.0003900846607664153,0.003438424073952678,0.0003900846607664107,2.1108586199961186e-07,0.9999999999999882,6.13902931865399e-05,3012.0,16.0,0.0015625,0.00625,,,,,,
2,0.9061135237765225,0.00038945660354796285,0.003438222391954878,0.0003894566035479463,3.309612341137306e-07,0.9999999999999576,9.625492596152783e-05,2825.0,16.0,0.0015625,0.00625,,,,,,
3,1.2963828415854726,0.0003388500564586741,0.0034387805027956916,0.00033885005645866535,6.661128913281591e-07,0.9999999999999742,0.00019370613820411523,2723.0,16.0,0.0015625,0.00625,,,,,,
4,1.6807864188244874,0.00036195355539496026,0.003439648200105788,0.00036195355539496096,2.890510180685833e-06,1.000000000000002,0.0008403505278815822,2816.0,16.0,0.0015625,0.00625,,,,,,
5,1.376699541593443,0.000424422972544535,0.0034394644527578518,0.00042442297254451246,2.8699843914087454e-06,0.9999999999999468,0.0008344276938543492,2900.0,16.0,0.0015625,0.00625,,,,,,
6,1.4194211055127848,0.00047418565424168244,0.0034388417325192885,0.00047418565424165306,1.7347464342953112e-06,0.999999999999938,0.000504456607552113,2835.0,16.0,0.0015625,0.00625,,,,,,
7,1.5388307173602442,0.0006547974665092239,0.0034380111581054666,0.0006547974665091972,2.403872939194771e-06,0.9999999999999593,0.0006991290457407487,2823.0,16.0,0.0015625,0.00625,,,,,,
8,1.3210713379581733,0.0006607041540073875,0.0034381132949759747,0.0006607041540073715,2.5559716180374417e-06,0.9999999999999759,0.000743364580183482,2867.0,16.0,0.0015625,0.00625,,,,,,
9,1.3933970929220791,0.0008624802044534928,0.0034372539279227616,0.0008624802044535026,5.000000054037464e-06,1.0000000000000115,0.0014541722274447025,2815.0,16.0,0.0015625,0.00625,,,,,,
10,1.704512710189332,0.0008753242268080166,0.0034366557491819494,0.0008753242268080374,5.325340715623655e-06,1.0000000000000238,0.0015487924973295196,2857.0,16.0,0.0015625,0.00625,0.25,-6.484020471780801,-4.77950776159147,0.0,0.26287898343436245,0.0334374652792321
11,1.6727854778292282,0.0011087847649874799,0.003436400359024867,0.001108784764987481,4.488620658092604e-06,1.0000000000000009,0.0013054454859979731,2887.0,16.0,0.0015625,0.00625,,,,,,
12,1.4132549866521296,0.0012427283416153454,0.0034353814668380807,0.0012427283416153606,5.140720698612459e-06,1.0000000000000122,0.0014950986376362056,2855.0,16.0,0.0015625,0.00625,,,,,,
13,1.412125530422631,0.001295593695441918,0.003435596896421943,0.0012955936954419315,4.81267925704608e-06,1.0000000000000104,0.0013996928879119522,2839.0,16.0,0.0015625,0.00625,,,,,,
14,1.5470469516184027,0.0012058552378444263,0.0034353337601074614,0.0012058552378444395,4.922724569193087e-06,1.0000000000000109,0.0014316978549029906,2841.0,16.0,0.0015625,0.00625,,,,,,
15,1.4068423803210293,0.0012446666760275275,0.0034347067846653002,0.00124466667602755,5.661706620687573e-06,1.0000000000000182,0.0016466192877529074,2815.0,16.0,0.0015625,0.00625,,,,,,
16,1.5234211078698359,0.0012753612281794734,0.0034341131052422137,0.0012753612281795094,5.883068544214123e-06,1.0000000000000282,0.001710998959338334,2855.0,16.0,0.0015625,0.00625,,,,,,
17,1.666071401233506,0.001076107283425563,0.0034339464265542626,0.0010761072834255935,6.5854412845516886e-06,1.0000000000000284,0.0019152731435932656,2887.0,16.0,0.0015625,0.00625,,,,,,
18,1.4175964087923114,0.0012160352956538656,0.0034342125417378085,0.0012160352956538906,6.29611346057123e-06,1.0000000000000204,0.0018311266472508,2845.0,16.0,0.0015625,0.00625,,,,,,
19,1.4496495428637846,0.001315524471006633,0.0034352396088667206,0.0013155244710066525,5.703095380347718e-06,1.0000000000000149,0.001658656564588048,2845.0,16.0,0.0015625,0.00625,,,,,,
20,1.6616555974790381,0.0012122985520229034,0.003436068484710411,0.0012122985520229166,5.139884030192436e-06,1.0000000000000109,0.0014948553056428398,2877.0,16.0,0.0015625,0.00625,0.5,-6.4505833785416336,-4.788927781062595,0.0019709183332278822,0.257597724107662,0.03336295210843329
21,1.4940957028642545,0.0011419577329502269,0.003436678822271289,0.0011419577329502284,4.4599825546076704e-06,1.0000000000000013,0.0012971165391410925,2824.0,16.0,0.0015625,0.00625,,,,,,
