step,kinetic_energy,p_norm,L_norm,dp_abs,dL_abs,dp_rel,dL_rel,active_total,force_evals,dt_min_effective,dt_max_effective,t,PE,E,dE_rel,Q_virial,r_hm
0,1.4726215563702156,3.2841557608924704e-16,0.0071623150518959405,0.0,0.0,0.0,0.0,,,,,,,,,,
1,1.4685396478227146,8.493706051674122e-06,0.007162306036519418,8.493706051896295e-06,8.709343605696694e-08,1.0000000000261575,1.2159956023424632e-05,12393.0,64.0,0.000390625,0.0015625,,,,,,
2,1.7320778456663413,7.033975119173279e-06,0.007162335533401743,7.0339751193178796e-06,8.936262853046967e-08,1.0000000000205573,1.2476744228712083e-05,12510.0,64.0,0.000390625,0.0015625,,,,,,
3,1.934889408704883,4.933561960487488e-06,0.007162308763828754,4.933561960590871e-06,6.645496349684871e-08,1.000000000020955,9.278419479642602e-06,12505.0,64.0,0.000390625,0.0015625,,,,,,
4,1.705008691655096,5.533105696148625e-06,0.007162288814021533,5.53310569615293e-06,1.1974469463905784e-07,1.000000000000778,1.6718713680063565e-05,12395.0,64.0,0.000390625,0.00078125,,,,,,
5,1.3289248912101084,1.0537315447065925e-05,0.0071623623907465135,1.0537315447188393e-05,1.531912944539331e-07,1.0000000000116223,2.1388375244996e-05,12159.0,64.0,0.000390625,0.0015625,,,,,,
6,1.352089220066583,1.4448549140469652e-05,0.007162370475900554,1.4448549140741354e-05,1.591620817546693e-07,1.000000000018805,2.2221983949337277e-05,12319.0,64.0,0.000390625,0.00078125,,,,,,
7,1.5991798213970345,1.6043038066674045e-05,0.007162339671850252,1.6043038066997876e-05,1.2065437362085177e-07,1.0000000000201852,1.684566484539305e-05,12479.0,64.0,0.000390625,0.0015625,,,,,,
8,1.711550507686208,1.1253985767270074e-05,0.007162396300048782,1.1253985767523598e-05,1.6351242583105915e-07,1.0000000000225275,2.2829290502948778e-05,12371.0,64.0,0.000390625,0.0015625,,,,,,
9,1.6858355948249635,1.0255482617582755e-05,0.0071624265961585856,1.0255482617750388e-05,2.062337700896621e-07,1.0000000000163456,2.8793840651752183e-05,12466.0,64.0,0.000390625,0.0015625,,,,,,
10,1.7873729118169086,7.289905334161938e-06,0.007162406511226515,7.289905334226223e-06,1.9797758251685937e-07,1.0000000000088185,2.7641210004841935e-05,12419.0,64.0,0.000390625,0.0015625,0.25,-5.883466289831379,-4.09609337801447,0.0,0.3037958957810456,0.04553708746221037
11,1.7146175747680794,8.681279987950654e-06,0.007162390264740632,8.681279988251903e-06,2.0070811554548013e-07,1.000000000034701,2.8022504796134323e-05,12368.0,64.0,0.000390625,0.0015625,,,,,,
12,1.534974557279581,9.761986382106648e-06,0.007162410703688063,9.76198638237346e-06,2.2218881144925075e-07,1.0000000000273317,3.102151225911151e-05,12432.0,64.0,0.000390625,0.0015625,,,,,,
13,1.372395570170262,9.527395549581621e-06,0.007162399513763469,9.52739554987166e-06,2.412405352981549e-07,1.0000000000304428,3.368152458328808e-05,12340.0,64.0,0.000390625,0.0015625,,,,,,
14,1.4374704212418175,8.816656394824272e-06,0.007162362652245478,8.816656395018875e-06,1.9141522384558673e-07,1.0000000000220721,2.6725151062488574e-05,12221.0,64.0,0.000390625,0.0015625,,,,,,
15,1.7304394979259594,6.794015258945747e-06,0.007162372106376509,6.794015259097745e-06,2.1393679885093253e-07,1.0000000000223723,2.9869545406677363e-05,12398.0,64.0,0.000390625,0.0015625,,,,,,
16,1.7274309715580287,8.773114346382845e-06,0.007162377258656373,8.773114346666959e-06,2.0531216327145732e-07,1.0000000000323845,2.8665365681948576e-05,12396.0,64.0,0.000390625,0.0015625,,,,,,
17,1.6538140602606173,7.929852210322188e-06,0.007162378941573339,7.929852210534702e-06,1.7755074797381595e-07,1.0000000000267992,2.4789354126914414e-05,12383.0,64.0,0.000390625,0.0015625,,,,,,
18,1.6261329157658173,1.0401219533013681e-05,0.007162378815332532,1.0401219533272836e-05,1.9932127541286044e-07,1.0000000000249158,2.782892116599203e-05,12442.0,64.0,0.000390625,0.0015625,,,,,,
19,1.5835362500166257,9.387374753930286e-06,0.007162384840355653,9.387374754000012e-06,1.7767633575019334e-07,1.0000000000074276,2.4806868062868666e-05,12316.0,64.0,0.000390625,0.0015625,,,,,,
20,1.6319526996679112,8.937970815694257e-06,0.007162372063374799,8.937970815710527e-06,1.6522309952230806e-07,1.0000000000018203,2.3068209534545947e-05,12562.0,64.0,0.000390625,0.0015625,0.5,-5.728541133798783,-4.096588434130871,0.00012086055436587434,0.2848810301874729,0.04670282908826328
21,1.669095208164931,8.498033267844817e-06,0.007162379587320907,8.498033267741503e-06,1.9006802886176833e-07,0.9999999999878426,2.6536994660019603e-05,12392.0,64.0,0.000390625,0.0015625,,,,,,
22,1.5947656357275333,6.443057563014725e-06,0.007162363148794146,6.443057563011658e-06,2.1947473124037175e-07,0.9999999999995239,3.064278181389371e-05,12225.0,64.0,0.000390625,0.0015625,,,,,,
23,1.5917637473550925,6.533857641757815e-06,0.00716240825304104,6.533857641631043e-06,2.635328718086977e-07,0.9999999999805976,3.679389145359119e-05,12443.0,64.0,0.000390625,0.00078125,,,,,,
24,1.605499410856157,6.8850618221820114e-06,0.007162383881238405,6.885061822194053e-06,2.5359535978921564e-07,1.0000000000017488,3.540655792738213e-05,12377.0,64.0,0.000390625,0.0015625,,,,,,
25,1.6037382521692776,9.166747239004237e-06,0.007162388285885886,9.166747239074268e-06,2.385175870916729e-07,1.0000000000076397,3.3301404164542815e-05,12266.0,64.0,0.000390625,0.0015625,,,,,,
26,1.6067489174928165,9.131995205175708e-06,0.007162405775177065,9.131995205260084e-06,2.388812942989293e-07,1.0000000000092397,3.3352102882362015e-05,12574.0,64.0,0.000390625,0.00078125,,,,,,
27,1.6952072019689146,1.1432745820065874e-05,0.007162423049461001,1.1432745820159324e-05,2.4640748228870956e-07,1.000000000008174,3.4402810415848396e-05,12433.0,64.0,0.000390625,0.00078125,,,,,,
28,1.744974231770752,9.440464836029022e-06,0.007162384594569361,9.44046483598276e-06,2.099203438343728e-07,0.9999999999950997,2.9308722683439524e-05,12451.0,64.0,0.000390625,0.0015625,,,,,,
29,1.5551195366866142,6.957726294729963e-06,0.007162391993926192,6.957726294704666e-06,2.146423456385965e-07,0.9999999999963642,2.9967969614147923e-05,12514.0,64.0,0.000390625,0.00078125,,,,,,
30,1.509673866826761,1.4228975596480224e-05,0.007162434118704541,1.4228975596503179e-05,2.5440724257069953e-07,1.0000000000016132,3.55196624994177e-05,12368.0,64.0,0.000390625,0.0015625,0.75,-5.606786570321544,-4.097112703494783,0.0002488530866470027,0.269258308282668,0.048507562611716314
31,1.6168738086607075,1.6094518397274677e-05,0.0071624122802618154,1.6094518397274406e-05,2.1902814844724637e-07,0.9999999999999831,3.058022072407706e-05,12381.0,64.0,0.000390625,0.0015625,,,,,,
32,1.6725776041873226,8.379917851458626e-06,0.007162417927576807,8.379917851436837e-06,2.109608388472208e-07,0.9999999999973999,2.9453857758701494e-05,12321.0,64.0,0.000390625,0.0015625,,,,,,
33,1.567148770834516,5.7236840781765394e-06,0.007162408178170218,5.723684078156026e-06,2.2803419895782188e-07,0.9999999999964161,3.1837643608867577e-05,12341.0,64.0,0.000390625,0.0015625,,,,,,
34,1.5167870975968394,1.0972624074720862e-05,0.0071624220805444885,1.0972624074698305e-05,2.4931631698441056e-07,0.9999999999979443,3.4808939515256476e-05,12356.0,64.0,0.000390625,0.00078125,,,,,,
35,1.5855029491770782,1.4014164622053692e-05,0.0071624237118146,1.401416462217831e-05,2.463233621274175e-07,1.0000000000088924,3.439106258417815e-05,12252.0,64.0,0.000390625,0.0015625,,,,,,
36,1.7206838017868584,1.4727344248567291e-05,0.007162390891457501,1.4727344248715732e-05,2.3733829996629252e-07,1.0000000000100793,3.313674212466721e-05,12274.0,64.0,0.000390625,0.0015625,,,,,,
37,1.7077963745249036,1.2659246788594838e-05,0.007162409221174032,1.2659246788698727e-05,2.533129982825954e-07,1.0000000000082065,3.536700996275571e-05,12392.0,64.0,0.000390625,0.0015625,,,,,,
38,1.6216663696034852,1.265475819186474e-05,0.007162414617208117,1.2654758191924215e-05,2.5463007634089096e-07,1.0000000000046998,3.555087075371585e-05,12420.0,64.0,0.000390625,0.0015625,,,,,,
39,1.5430775259838367,1.1731119152849032e-05,0.0071624254324246985,1.1731119152843377e-05,2.525285850684673e-07,0.9999999999995179,3.525741209468742e-05,12304.0,64.0,0.000390625,0.00078125,,,,,,
40,1.4839553569953758,2.4269653662018994e-05,0.007162346333745225,2.4269653662157192e-05,1.9531835797315417e-07,1.0000000000056943,2.7270163836244045e-05,12317.0,64.0,0.000390625,0.0015625,1.0,-5.581449661073137,-4.097494304077761,0.00034201516762547815,0.2658727476026467,0.04997299665618875
41,1.5575165871347294,2.4943510176919175e-05,0.007162318972951266,2.494351017708514e-05,1.7801010283281472e-07,1.0000000000066536,2.4853696617684263e-05,12438.0,64.0,0.000390625,0.00078125,,,,,,
42,1.7507656776379954,2.8761172431815003e-05,0.007162276525640645,2.8761172432078864e-05,2.0203224742091504e-07,1.0000000000091742,2.8207673909490335e-05,12368.0,64.0,0.000390625,0.0015625,,,,,,
43,1.8115664753990575,2.5903375788717617e-05,0.007162263768922298,2.5903375788987404e-05,1.643456862590006e-07,1.0000000000104152,2.29458890132872e-05,12354.0,64.0,0.000390625,0.0015625,,,,,,
44,1.628625784958496,6.32194194925239e-05,0.007162308115644554,6.321941949284764e-05,1.5121356503416884e-07,1.000000000005121,2.111238669878687e-05,12443.0,64.0,0.000390625,0.003125,,,,,,
45,1.5109286796063859,6.457067929476363e-05,0.0071622842320308655,6.457067929508569e-05,1.544399255563814e-07,1.0000000000049878,2.1562850061377782e-05,12405.0,64.0,0.000390625,0.0015625,,,,,,
46,1.5597361175282034,6.676084694066699e-05,0.007162303905885471,6.676084694098916e-05,1.7427683737169887e-07,1.0000000000048257,2.4332472965646204e-05,12465.0,64.0,0.000390625,0.00078125,,,,,,
47,1.6195436706101412,6.477333636588394e-05,0.0071623116778354035,6.477333636621036e-05,1.620589758608576e-07,1.0000000000050393,2.262661928254034e-05,12406.0,64.0,0.000390625,0.0015625,,,,,,
