step,kinetic_energy,p_norm,L_norm,dp_abs,dL_abs,dp_rel,dL_rel,active_total,force_evals,dt_min_effective,dt_max_effective,t,PE,E,dE_rel,Q_virial,r_hm
43,1.5501757751534366,3.2546017100322493e-06,1.7782151988620223e-06,3.2546017100322493e-06,1.7782151988620223e-06,1.0,1.0,29369.0,32.0,0.00078125,0.003125,,,,,,
44,1.4843921783140117,4.287482928541896e-06,1.6542594723084546e-06,4.287482928541896e-06,1.6542594723084546e-06,1.0,1.0,29531.0,32.0,0.00078125,0.003125,,,,,,
45,1.3984661239685656,4.7563253794696285e-06,1.7023886416673224e-06,4.7563253794696285e-06,1.7023886416673224e-06,1.0,1.0,29237.0,32.0,0.00078125,0.003125,,,,,,
46,1.3164757880351368,5.359856463148891e-06,1.8896896568443388e-06,5.359856463148891e-06,1.8896896568443388e-06,1.0,1.0,28288.0,32.0,0.00078125,0.003125,,,,,,
47,1.2436957183651758,5.257838421249788e-06,1.9547632894435814e-06,5.257838421249788e-06,1.9547632894435814e-06,1.0,1.0,25615.0,32.0,0.00078125,0.003125,,,,,,
48,1.1870722364736002,6.025158490022766e-06,1.9574026750789957e-06,6.025158490022766e-06,1.9574026750789957e-06,1.0,1.0,22376.0,32.0,0.00078125,0.003125,,,,,,
49,1.1443894239202947,6.412461135934161e-06,1.8602251429018274e-06,6.412461135934161e-06,1.8602251429018274e-06,1.0,1.0,20452.0,32.0,0.00078125,0.003125,,,,,,
50,1.114763121409445,6.525420058630999e-06,1.8079935000415408e-06,6.525420058630999e-06,1.8079935000415408e-06,1.0,1.0,19119.0,32.0,0.00078125,0.003125,1.25,-1.7297922542697655,-0.6150291328603206,2.465795252600343e-05,0.6444491346621528,0.2579795941784939
51,1.0996713740728246,6.536655576345695e-06,1.7538331484657222e-06,6.536655576345695e-06,1.7538331484657222e-06,1.0,1.0,18687.0,32.0,0.00078125,0.003125,,,,,,
52,1.0989575659786417,7.075355094601822e-06,1.760266781506086e-06,7.075355094601822e-06,1.760266781506086e-06,1.0,1.0,18336.0,32.0,0.00078125,0.003125,,,,,,
53,1.1129113968530846,7.048035970862341e-06,1.771978042731736e-06,7.048035970862341e-06,1.771978042731736e-06,1.0,1.0,18641.0,32.0,0.00078125,0.003125,,,,,,
54,1.1435942748734336,6.9700976721022915e-06,1.7617952199106184e-06,6.9700976721022915e-06,1.7617952199106184e-06,1.0,1.0,20068.0,32.0,0.00078125,0.003125,,,,,,
55,1.1959498986299661,7.058103106532354e-06,1.7520864409983948e-06,7.058103106532354e-06,1.7520864409983948e-06,1.0,1.0,22414.0,32.0,0.00078125,0.003125,,,,,,
56,1.261440755301793,6.891950350659257e-06,1.7543705378399446e-06,6.891950350659257e-06,1.7543705378399446e-06,1.0,1.0,24099.0,32.0,0.00078125,0.0015625,,,,,,
57,1.2655405046482269,6.970318812779327e-06,1.7268059264996686e-06,6.970318812779327e-06,1.7268059264996686e-06,1.0,1.0,24386.0,32.0,0.00078125,0.0015625,,,,,,
58,1.2202433796753132,6.998048632102055e-06,1.72992084223242e-06,6.998048632102055e-06,1.72992084223242e-06,1.0,1.0,24495.0,32.0,0.00078125,0.0015625,,,,,,
59,1.181065174971729,7.23152340192555e-06,1.7740567182568776e-06,7.23152340192555e-06,1.7740567182568776e-06,1.0,1.0,24307.0,32.0,0.00078125,0.003125,,,,,,
60,1.1430783101510253,7.7335605247758e-06,1.7518644809008608e-06,7.7335605247758e-06,1.7518644809008608e-06,1.0,1.0,24138.0,32.0,0.00078125,0.003125,1.5,-1.7581265294901607,-0.6150482193391353,5.5692172579105284e-05,0.6501683985637295,0.20909991915803577
61,1.101890227730609,7.792297613117653e-06,1.8336738710864858e-06,7.792297613117653e-06,1.8336738710864858e-06,1.0,1.0,24146.0,32.0,0.00078125,0.003125,,,,,,
62,1.0586324651381702,7.145256015151026e-06,1.9498285125401936e-06,7.145256015151026e-06,1.9498285125401936e-06,1.0,1.0,23785.0,32.0,0.00078125,0.003125,,,,,,
63,1.0131297514608957,7.464399975949236e-06,2.1168022316869136e-06,7.464399975949236e-06,2.1168022316869136e-06,1.0,1.0,23296.0,32.0,0.00078125,0.003125,,,,,,
64,0.9611217036134807,8.74701491778469e-06,2.2498768336360573e-06,8.74701491778469e-06,2.2498768336360573e-06,1.0,1.0,22718.0,32.0,0.00078125,0.003125,,,,,,
65,0.9029572069594496,9.413843948777158e-06,2.1918299503016207e-06,9.413843948777158e-06,2.1918299503016207e-06,1.0,1.0,21465.0,32.0,0.00078125,0.00625,,,,,,
66,0.8436481872892935,9.737850147528943e-06,2.1741541621099536e-06,9.737850147528943e-06,2.1741541621099536e-06,1.0,1.0,19731.0,32.0,0.00078125,0.00625,,,,,,
67,0.7877320901629774,9.666841705222765e-06,2.1294200649332103e-06,9.666841705222765e-06,2.1294200649332103e-06,1.0,1.0,17689.0,32.0,0.00078125,0.003125,,,,,,
68,0.7368788118146701,9.707280764961238e-06,1.9978911369727733e-06,9.707280764961238e-06,1.9978911369727733e-06,1.0,1.0,16324.0,32.0,0.00078125,0.003125,,,,,,
69,0.6916095927661052,9.48052812115567e-06,1.8828143672354363e-06,9.48052812115567e-06,1.8828143672354363e-06,1.0,1.0,14938.0,32.0,0.00078125,0.003125,,,,,,
70,0.6524467806180101,9.510558825380388e-06,1.723093140454783e-06,9.510558825380388e-06,1.723093140454783e-06,1.0,1.0,14534.0,32.0,0.00078125,0.003125,1.75,-1.2675083393754716,-0.6150615587574615,7.738179106409826e-05,0.5147475250060166,0.3561789073698418
71,0.6184865818329535,9.640479951417931e-06,1.5801987734544105e-06,9.640479951417931e-06,1.5801987734544105e-06,1.0,1.0,14445.0,28.0,0.00078125,0.003125,,,,,,
72,0.5881861177024886,9.623176383191074e-06,1.4879412127691728e-06,9.623176383191074e-06,1.4879412127691728e-06,1.0,1.0,14413.0,16.0,0.0015625,0.00625,,,,,,
73,0.5613055097763432,9.789834229236374e-06,1.3788250146619026e-06,9.789834229236374e-06,1.3788250146619026e-06,1.0,1.0,14420.0,16.0,0.0015625,0.0125,,,,,,
