step,kinetic_energy,p_norm,L_norm,dp_abs,dL_abs,dp_rel,dL_rel,active_total,force_evals,dt_min_effective,dt_max_effective,t,PE,E,dE_rel,Q_virial,r_hm
0,2.945243112740431,2.1901069056567693e-16,0.00196737314855832,0.0,0.0,0.0,0.0,,,,,,,,,,
1,2.1699996507282213,1.5588332307432314e-05,0.001967424480961715,1.558833230724618e-05,9.566202995702764e-08,0.9999999999880594,4.862297429086894e-05,1000.0,1.0,0.025,0.025,,,,,,
2,0.8847082819588682,0.0034748648055141908,0.0019709187584315046,0.0034748648055143057,4.8613795208719476e-06,1.000000000000033,0.0024665550013541543,2573.0,7.0,0.003125,0.025,,,,,,
3,0.5146168733812152,0.0030080001852413694,0.001966910957772137,0.0030080001852414977,8.879360780310677e-06,1.0000000000000426,0.0045133079033926144,1564.0,4.0,0.00625,0.025,,,,,,
4,0.6901576834697005,0.0031728619171560346,0.0019657088753926703,0.0031728619171561656,9.440521067801455e-06,1.0000000000000413,0.004798541178992616,1274.0,4.0,0.00625,0.025,,,,,,
5,1.3033540696200223,0.0038140713916241797,0.001973889429190869,0.003814071391624333,1.4843854003245987e-05,1.0000000000000402,0.007520104107012082,1265.0,4.0,0.00625,0.025,,,,,,
6,1.8245335895726553,0.005537605386414774,0.001954760192460405,0.005537605386414929,6.820128862561709e-05,1.000000000000028,0.034666168273972134,1670.0,5.0,0.003125,0.025,,,,,,
7,1.7689575764279022,0.010219480617653836,0.0019438585782479065,0.010219480617653959,7.787006225226247e-05,1.000000000000012,0.039580728398842496,2009.0,7.0,0.003125,0.025,,,,,,
8,1.4729021990653601,0.010832064364419582,0.0019312428619162009,0.010832064364419686,7.995015016834037e-05,1.0000000000000095,0.040638020411596754,1932.0,6.0,0.003125,0.025,,,,,,
9,1.3327057720540492,0.010715984739721397,0.001951341916180311,0.010715984739721515,7.221954160604043e-05,1.000000000000011,0.036708614051667074,1812.0,8.0,0.003125,0.025,,,,,,
10,1.359151272799943,0.01330328137876595,0.001933718790888894,0.01330328137876608,7.203374050238416e-05,1.0000000000000098,0.03661417284014987,1806.0,7.0,0.003125,0.025,0.25,-4.9682412468353,-3.6090899740353564,0.0,0.2735678895757535,0.045487776068173315
11,1.3020606594983697,0.01203259781178815,0.0019273895640994707,0.012032597811788276,6.44195890470413e-05,1.0000000000000104,0.03274396069411012,1892.0,4.0,0.00625,0.025,,,,,,
12,1.2738458275325277,0.011845940348835089,0.0019229759208647113,0.011845940348835217,6.240890472155195e-05,1.0000000000000109,0.031721945970079365,1831.0,6.0,0.003125,0.025,,,,,,
13,1.3804956710666594,0.012600476883923226,0.0018945550241187333,0.012600476883923368,7.98918192676282e-05,1.0000000000000113,0.04060837128237339,1794.0,7.0,0.003125,0.025,,,,,,
14,1.5272489010406596,0.015086896242682356,0.0018890268050206162,0.015086896242682502,8.34379651961001e-05,1.0000000000000095,0.04241084883019928,1858.0,6.0,0.003125,0.025,,,,,,
15,1.5189372389537383,0.01834861355958978,0.0018819042250713754,0.018348613559589916,9.478000081987715e-05,1.0000000000000073,0.048175914614536346,1943.0,5.0,0.003125,0.025,,,,,,
16,1.4124411860518042,0.018534790548695414,0.0018955307984241368,0.018534790548695543,7.815142125117697e-05,1.0000000000000069,0.03972374092248128,1984.0,7.0,0.003125,0.025,,,,,,
17,1.3552871100612,0.017650741837866003,0.0019097812869456018,0.01765074183786612,7.904582238536845e-05,1.0000000000000067,0.04017835784903987,1957.0,7.0,0.003125,0.025,,,,,,
18,1.3409231832172284,0.014682848747277802,0.0019165405846112021,0.014682848747277885,0.00011605558822034034,1.0000000000000058,0.05899012513482012,1904.0,7.0,0.0015625,0.025,,,,,,
19,1.3248449734516599,0.01294780277421712,0.0019129593696186214,0.01294780277421721,0.0001239509547177977,1.0000000000000069,0.06300327663241122,1962.0,5.0,0.003125,0.025,,,,,,
20,1.3175924516865414,0.015156877352072946,0.0019052794256154157,0.015156877352073056,9.461618849554699e-05,1.000000000000007,0.04809265012327794,1974.0,7.0,0.003125,0.025,0.5,-5.392209662272918,-4.074617210586377,0.12898742893641693,0.24435111655713168,0.042230440410454755
21,1.3690640884156453,0.015063093312019807,0.0018883384847075536,0.01506309331201993,0.00010401961498305951,1.0000000000000082,0.05287233642447774,1952.0,5.0,0.003125,0.025,,,,,,
22,1.3982035610806183,0.015787765177717367,0.001888617701553577,0.015787765177717517,8.495183702419986e-05,1.0000000000000095,0.04318033774449555,2001.0,5.0,0.003125,0.025,,,,,,
23,1.3929071796054353,0.013260685743969158,0.0018750142321713422,0.01326068574396931,0.00011524987653131011,1.0000000000000113,0.05858058834225961,2048.0,5.0,0.003125,0.025,,,,,,
24,1.4293150728730442,0.01258555449310193,0.0018763506327153924,0.01258555449310204,0.00016577280597809748,1.0000000000000089,0.0842609883638876,1968.0,6.0,0.0015625,0.025,,,,,,
25,1.3567342099655895,0.012481538678410628,0.0019400882299718313,0.0124815386784107,0.00014209494573552613,1.0000000000000058,0.07222572181573816,2076.0,7.0,0.003125,0.025,,,,,,
26,1.2956481650006422,0.01178049643034362,0.001994196554821798,0.011780496430343665,0.00013703743434549252,1.0000000000000038,0.06871811808828354,2083.0,6.0,0.003125,0.025,,,,,,
27,1.318412914276092,0.013821980825059126,0.001988731643087414,0.013821980825059204,0.00010459259685064352,1.0000000000000056,0.05259261460146948,1997.0,6.0,0.003125,0.025,,,,,,
28,1.301241541872609,0.012857078009881107,0.001997969048807608,0.01285707800988118,0.00011284015156698269,1.0000000000000058,0.056477427232581964,2111.0,7.0,0.003125,0.025,,,,,,
29,1.2603447083768375,0.011693374435978184,0.001973740880186189,0.01169337443597828,8.725582339580388e-05,1.0000000000000082,0.044208347849375634,2087.0,6.0,0.003125,0.025,,,,,,
30,1.2747485978827817,0.011914122592104425,0.0019540332466400374,0.011914122592104512,0.00010652184921132845,1.0000000000000073,0.05414420202359022,2099.0,6.0,0.003125,0.025,0.75,-5.779931863452138,-4.5051832655693556,0.24828787810243177,0.22054734000297055,0.03941453023633682
31,1.3431469223847545,0.013955873539298303,0.001893389861519622,0.013955873539298433,9.248875759690605e-05,1.0000000000000093,0.04701129405201108,2085.0,6.0,0.003125,0.025,,,,,,
