step,kinetic_energy,p_norm,L_norm,dp_abs,dL_abs,dp_rel,dL_rel,active_total,force_evals,dt_min_effective,dt_max_effective,t,PE,E,dE_rel,Q_virial,r_hm
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
1,0.0005322284469105874,3.93928875307007e-08,3.4062450624642656e-08,3.93928875307007e-08,3.4062450624642656e-08,1.0,1.0,200.0,1.0,0.025,0.025,,,,,,
2,0.0021414657928504827,2.0428593649431165e-06,6.444531150772543e-07,2.0428593649431165e-06,6.444531150772543e-07,1.0,1.0,207.0,3.0,0.00625,0.025,,,,,,
3,0.004864968156288847,2.982251166677667e-06,1.6556560796922312e-06,2.982251166677667e-06,1.6556560796922312e-06,1.0,1.0,235.0,4.0,0.00625,0.025,,,,,,
4,0.008763018715625362,5.584787294993873e-06,2.43460713464582e-06,5.584787294993873e-06,2.43460713464582e-06,1.0,1.0,285.0,4.0,0.00625,0.025,,,,,,
5,0.013911155474394737,5.581402373390032e-06,2.5836622719436984e-06,5.581402373390032e-06,2.5836622719436984e-06,1.0,1.0,340.0,5.0,0.003125,0.025,,,,,,
6,0.020374332703066496,5.907751313717269e-06,2.850965278908387e-06,5.907751313717269e-06,2.850965278908387e-06,1.0,1.0,390.0,9.0,0.0015625,0.025,,,,,,
7,0.028208870293948456,7.015876150593277e-06,3.437467387342261e-06,7.015876150593277e-06,3.437467387342261e-06,1.0,1.0,449.0,16.0,0.0015625,0.025,,,,,,
8,0.03756650324300294,7.958251090299998e-06,3.967173100354268e-06,7.958251090299998e-06,3.967173100354268e-06,1.0,1.0,498.0,13.0,0.0015625,0.025,,,,,,
9,0.0486914802395003,9.337857916173971e-06,4.7542780515467696e-06,9.337857916173971e-06,4.7542780515467696e-06,1.0,1.0,539.0,16.0,0.0015625,0.025,,,,,,
10,0.06169001451027114,9.949533969707601e-06,5.266838940840103e-06,9.949533969707601e-06,5.266838940840103e-06,1.0,1.0,617.0,16.0,0.0015625,0.025,0.25,-0.7678650874138424,-0.7061750729035713,0.0,0.08033965278723915,0.6838449384331761
11,0.0764649207511933,9.944772351354523e-06,6.271792389161122e-06,9.944772351354523e-06,6.271792389161122e-06,1.0,1.0,666.0,16.0,0.0015625,0.025,,,,,,
12,0.093156048674276,1.0533764725420775e-05,6.126482600307493e-06,1.0533764725420775e-05,6.126482600307493e-06,1.0,1.0,720.0,16.0,0.0015625,0.025,,,,,,
13,0.1120891205527028,1.608847369544287e-05,5.0102438764793e-06,1.608847369544287e-05,5.0102438764793e-06,1.0,1.0,818.0,16.0,0.0015625,0.025,,,,,,
14,0.13290736349798188,2.2584657725435164e-05,5.121111004217809e-06,2.2584657725435164e-05,5.121111004217809e-06,1.0,1.0,952.0,16.0,0.0015625,0.025,,,,,,
15,0.1543647852190997,2.456475490166808e-05,6.068525432068252e-06,2.456475490166808e-05,6.068525432068252e-06,1.0,1.0,1130.0,23.0,0.00078125,0.025,,,,,,
16,0.17590963264563664,3.073626398022621e-05,7.329781187041298e-06,3.073626398022621e-05,7.329781187041298e-06,1.0,1.0,1120.0,28.0,0.00078125,0.025,,,,,,
17,0.20075291319264252,3.356789854779115e-05,8.472579240887002e-06,3.356789854779115e-05,8.472579240887002e-06,1.0,1.0,1010.0,16.0,0.0015625,0.0125,,,,,,
18,0.23037120139949885,3.5014542044337936e-05,1.0056893871760434e-05,3.5014542044337936e-05,1.0056893871760434e-05,1.0,1.0,961.0,16.0,0.0015625,0.025,,,,,,
19,0.25580016713006354,3.804955566976953e-05,1.0825124491316689e-05,3.804955566976953e-05,1.0825124491316689e-05,1.0,1.0,960.0,16.0,0.0015625,0.025,,,,,,
20,0.26349813052106236,3.986715493811113e-05,1.2692342175572492e-05,3.986715493811113e-05,1.2692342175572492e-05,1.0,1.0,941.0,18.0,0.00078125,0.0125,0.5,-0.9696310701136664,-0.7061329395926041,5.966411529353715e-05,0.2717509150054086,0.5670947003292605
21,0.26421485414467183,3.079580221161074e-05,1.2606647792510156e-05,3.079580221161074e-05,1.2606647792510156e-05,1.0,1.0,900.0,24.0,0.00078125,0.025,,,,,,
22,0.2702273555895851,3.7699190087351485e-05,1.276500790391372e-05,3.7699190087351485e-05,1.276500790391372e-05,1.0,1.0,880.0,28.0,0.000390625,0.025,,,,,,
23,0.2844708887547665,3.685910032229347e-05,1.3056587283166097e-05,3.685910032229347e-05,1.3056587283166097e-05,1.0,1.0,890.0,18.0,0.00078125,0.0125,,,,,,
24,0.3064824521666051,3.454558434046669e-05,1.2947890823767826e-05,3.454558434046669e-05,1.2947890823767826e-05,1.0,1.0,894.0,16.0,0.0015625,0.0125,,,,,,
25,0.33555333230173306,3.289676832273993e-05,1.2363671145940506e-05,3.289676832273993e-05,1.2363671145940506e-05,1.0,1.0,892.0,16.0,0.0015625,0.0125,,,,,,
26,0.3715768210101693,3.724937391656311e-05,1.289525918191589e-05,3.724937391656311e-05,1.289525918191589e-05,1.0,1.0,893.0,16.0,0.0015625,0.025,,,,,,
27,0.41615534958038686,3.7844205442570005e-05,1.2622762664514398e-05,3.7844205442570005e-05,1.2622762664514398e-05,1.0,1.0,916.0,16.0,0.0015625,0.025,,,,,,
28,0.4718226600157982,3.739752988464526e-05,1.2829770469546965e-05,3.739752988464526e-05,1.2829770469546965e-05,1.0,1.0,945.0,16.0,0.0015625,0.0125,,,,,,
29,0.538932097135512,3.7521833365972424e-05,1.3707074429690233e-05,3.7521833365972424e-05,1.3707074429690233e-05,1.0,1.0,987.0,18.0,0.00078125,0.0125,,,,,,
30,0.6195017750722921,3.5643929786806925e-05,1.5352155250303608e-05,3.5643929786806925e-05,1.5352155250303608e-05,1.0,1.0,1014.0,16.0,0.0015625,0.0125,0.75,-1.3254841650749374,-0.7059823900026453,0.00027285429395539003,0.46737772611358813,0.39973671365597624
31,0.7164930707578034,4.267904504612129e-05,1.660302310291378e-05,4.267904504612129e-05,1.660302310291378e-05,1.0,1.0,1074.0,17.0,0.00078125,0.0125,,,,,,
32,0.8194279489274042,5.428393749166796e-05,1.0364302485134684e-05,5.428393749166796e-05,1.0364302485134684e-05,1.0,1.0,1181.0,22.0,0.00078125,0.0125,,,,,,
33,0.8903548374243831,4.783376520693692e-05,1.0025115915469194e-05,4.783376520693692e-05,1.0025115915469194e-05,1.0,1.0,1244.0,27.0,0.000390625,0.0125,,,,,,
34,0.9425108261739616,3.117021444499315e-05,1.0886654814493209e-05,3.117021444499315e-05,1.0886654814493209e-05,1.0,1.0,1186.0,16.0,0.0015625,0.0125,,,,,,
35,0.9948868770789174,2.927004505615973e-05,1.1566873762597005e-05,2.927004505615973e-05,1.1566873762597005e-05,1.0,1.0,1184.0,19.0,0.00078125,0.0125,,,,,,
36,1.0530430584154993,5.198035907356846e-05,2.476459065772912e-05,5.198035907356846e-05,2.476459065772912e-05,1.0,1.0,1186.0,21.0,0.00078125,0.025,,,,,,
37,1.1280386361731216,6.372740570143247e-05,2.1862781977509877e-05,6.372740570143247e-05,2.1862781977509877e-05,1.0,1.0,1190.0,19.0,0.00078125,0.0125,,,,,,
38,1.2112077659075418,6.628807273038007e-05,2.3482500257122148e-05,6.628807273038007e-05,2.3482500257122148e-05,1.0,1.0,1206.0,16.0,0.0015625,0.0125,,,,,,
39,1.3194462317663365,5.244924487204833e-05,2.420273522909539e-05,5.244924487204833e-05,2.420273522909539e-05,1.0,1.0,1202.0,19.0,0.00078125,0.0125,,,,,,
40,1.4538499856972642,6.4457119826105e-05,2.7874258274494857e-05,6.4457119826105e-05,2.7874258274494857e-05,1.0,1.0,1269.0,25.0,0.000390625,0.025,1.0,-2.1593769097011584,-0.7055269240038942,0.0009178303292583521,0.673272914592046,0.2122414275605631
41,1.5606527372301604,7.051307784327898e-05,2.8792804303262323e-05,7.051307784327898e-05,2.8792804303262323e-05,1.0,1.0,1384.0,29.0,0.000390625,0.0125,,,,,,
42,1.5605787301929348,7.622818452515441e-05,3.0187511899523456e-05,7.622818452515441e-05,3.0187511899523456e-05,1.0,1.0,1384.0,32.0,0.00078125,0.025,,,,,,
43,1.5214168455082278,5.453852090290929e-05,3.066508886792531e-05,5.453852090290929e-05,3.066508886792531e-05,1.0,1.0,1298.0,17.0,0.00078125,0.0125,,,,,,
44,1.4774010249110001,0.00014698997586223513,5.3858216222740015e-05,0.00014698997586223513,5.3858216222740015e-05,1.0,1.0,1271.0,26.0,0.00078125,0.025,,,,,,
45,1.3968602682219127,0.00015220786599569834,5.522660627921918e-05,0.00015220786599569834,5.522660627921918e-05,1.0,1.0,1215.0,19.0,0.00078125,0.025,,,,,,
46,1.320977635571341,0.00015630361562575667,5.6508883147429734e-05,0.00015630361562575667,5.6508883147429734e-05,1.0,1.0,1191.0,16.0,0.0015625,0.025,,,,,,
47,1.2584797428696757,0.00015918106029065384,5.573217884860059e-05,0.00015918106029065384,5.573217884860059e-05,1.0,1.0,1163.0,16.0,0.0015625,0.0125,,,,,,
48,1.217506594078073,0.00018157479288395112,5.367060739446758e-05,0.00018157479288395112,5.367060739446758e-05,1.0,1.0,1117.0,16.0,0.0015625,0.025,,,,,,
49,1.1929582119058941,0.00018569785944947363,5.338997640778041e-05,0.00018569785944947363,5.338997640778041e-05,1.0,1.0,1089.0,17.0,0.00078125,0.0125,,,,,,
50,1.1949105789385932,0.00016459546595459456,5.376581078428291e-05,0.00016459546595459456,5.376581078428291e-05,1.0,1.0,1059.0,28.0,0.000390625,0.025,1.25,-1.9002501581549596,-0.7053395792163664,0.0011831254305956107,0.6288175132156215,0.2205574114153027
51,1.2105900163131036,0.0002807841125204012,4.5406748145577985e-05,0.0002807841125204012,4.5406748145577985e-05,1.0,1.0,1045.0,18.0,0.00078125,0.025,,,,,,
52,1.2191963301786757,0.0002819808086546817,4.340903029612588e-05,0.0002819808086546817,4.340903029612588e-05,1.0,1.0,1095.0,23.0,0.00078125,0.025,,,,,,
53,1.1982534041533546,0.00029136613369625604,4.388398689060584e-05,0.00029136613369625604,4.388398689060584e-05,1.0,1.0,1092.0,31.0,0.00078125,0.025,,,,,,
54,1.153708018449107,0.00030538585287966623,4.394384102148911e-05,0.00030538585287966623,4.394384102148911e-05,1.0,1.0,1065.0,28.0,0.00078125,0.025,,,,,,
55,1.1162194732890154,0.0002817007778061373,4.439273911997434e-05,0.0002817007778061373,4.439273911997434e-05,1.0,1.0,1081.0,16.0,0.0015625,0.0125,,,,,,
56,1.0803274203402422,0.0002746069601468335,4.269941593051023e-05,0.0002746069601468335,4.269941593051023e-05,1.0,1.0,1061.0,20.0,0.00078125,0.025,,,,,,
57,1.03829603726094,0.0002932580776077426,4.167038076436463e-05,0.0002932580776077426,4.167038076436463e-05,1.0,1.0,1032.0,23.0,0.00078125,0.025,,,,,,
58,0.9952439382279812,0.00029255457316909394,4.156472800586001e-05,0.00029255457316909394,4.156472800586001e-05,1.0,1.0,1010.0,20.0,0.00078125,0.025,,,,,,
59,0.9558917850840795,0.0002906911580329984,4.395266916262322e-05,0.0002906911580329984,4.395266916262322e-05,1.0,1.0,1023.0,16.0,0.0015625,0.025,,,,,,
