step,kinetic_energy,p_norm,L_norm,dp_abs,dL_abs,dp_rel,dL_rel,active_total,force_evals,dt_min_effective,dt_max_effective,t,PE,E,dE_rel,Q_virial,r_hm
0,1.4726215563702156,3.2841557608924704e-16,0.0071623150518959405,0.0,0.0,0.0,0.0,,,,,,,,,,
1,1.4163827735667953,1.148310520331581e-06,0.007162313234209646,1.1483105200943187e-06,5.8848316905217505e-09,0.9999999997933815,8.216382060663435e-07,,,,,,,,,,
2,1.402816261628938,1.648022135893444e-06,0.0071623144809372695,1.6480221356297943e-06,1.2189545367112122e-08,0.9999999998400205,1.7019001927156808e-06,,,,,,,,,,
3,1.4917222381200457,2.2526356426188085e-06,0.007162312824395625,2.252635642329345e-06,2.1307086308231843e-08,0.9999999998715001,2.9748881686783145e-06,,,,,,,,,,
4,1.4618956903604239,2.808308434267153e-06,0.007162313756703281,2.8083084339708152e-06,2.1546407975386163e-08,0.9999999998944782,3.008302178732364e-06,,,,,,,,,,
5,1.236164073117394,3.6402591159475835e-06,0.007162316498633717,3.6402591156956124e-06,1.988153204265227e-08,0.999999999930782,2.775852204582815e-06,,,,,,,,,,
6,1.1704329479209874,4.303614955875996e-06,0.00716231490179775,4.303614955644308e-06,2.1366225184627474e-08,0.9999999999461643,2.983145118556549e-06,,,,,,,,,,
7,1.3424287525006338,4.095006480191674e-06,0.007162317653442829,4.095006479968569e-06,2.0888304818257034e-08,0.9999999999455178,2.9164169796652775e-06,,,,,,,,,,
8,1.4662930441424318,3.406754839283435e-06,0.0071623251958014,3.406754839070841e-06,2.491166488503905e-08,0.9999999999375964,3.4781532817921234e-06,,,,,,,,,,
9,1.4646364904873497,3.106227753845298e-06,0.007162322802147156,3.1062277536615554e-06,2.8912478556262277e-08,0.999999999940847,4.036746088516809e-06,,,,,,,,,,
10,1.4499716836251808,3.21635326353948e-06,0.00716231121027818,3.2163532633779315e-06,3.152730110853612e-08,0.9999999999497727,4.401831095127616e-06,,,,,0.25,-5.4368955341059975,-3.9869238504808164,0.0,0.2666911060787199,0.060293516830123066
11,1.470482481049096,3.2167735493448465e-06,0.007162296411397947,3.2167735491822086e-06,3.343954851060856e-08,0.9999999999494407,4.668818429281013e-06,,,,,,,,,,
12,1.464092485008823,3.0014704386871746e-06,0.007162280472638398,3.0014704385167686e-06,3.91236810678536e-08,0.9999999999432257,5.462435090382843e-06,,,,,,,,,,
13,1.3759152781382575,2.6997283628471845e-06,0.007162252710806638,2.6997283626647205e-06,6.790637811291665e-08,0.999999999932414,9.481065496405538e-06,,,,,,,,,,
14,1.250176669004205,2.7405520096489076e-06,0.007162235191564462,2.740552009467551e-06,8.934483033138547e-08,0.9999999999338248,1.2474294928946885e-05,,,,,,,,,,
15,1.2802577157877295,2.230794507144369e-06,0.00716225990306007,2.2307945069467296e-06,6.078314899977082e-08,0.999999999911404,8.48652266192631e-06,,,,,,,,,,
