step,kinetic_energy,p_norm,L_norm,dp_abs,dL_abs,dp_rel,dL_rel,active_total,force_evals,dt_min_effective,dt_max_effective,t,PE,E,dE_rel,Q_virial,r_hm
0,1.4726215563702176,4.061942388251486e-16,0.0012763472126695007,0.0,0.0,0.0,0.0,,,,,,,,,,
1,1.4542618276153574,1.8450683603200973e-06,0.0012763377925400796,1.8450683599205688e-06,1.3590238127351813e-08,0.9999999997834614,1.064775947520394e-05,,,,,,,,,,
2,1.441137174166417,2.053360100197855e-06,0.0012763370029949363,2.053360099801495e-06,1.2897323810374175e-08,0.9999999998069702,1.0104870902173411e-05,,,,,,,,,,
3,1.4870228021741454,2.255198966368979e-06,0.001276337252298666,2.255198965995022e-06,1.136846924541161e-08,0.9999999998341801,8.90703496083505e-06,,,,,,,,,,
4,1.5999730133451306,2.4383218036889868e-06,0.0012763372941622872,2.4383218033374664e-06,1.075850506716245e-08,0.9999999998558351,8.429136649000756e-06,,,,,,,,,,
5,1.7628312386826803,2.4704999159696606e-06,0.0012763366475773339,2.4704999156514515e-06,1.1085569518341305e-08,0.9999999998711965,8.685387023453954e-06,,,,,,,,,,
6,1.9268146436440854,2.3544921148888874e-06,0.00127633602094038,2.354492114632415e-06,1.1701576761541333e-08,0.9999999998910711,9.168019991258724e-06,,,,,,,,,,
7,1.9838453518083374,2.0763210920414417e-06,0.0012763361267232622,2.0763210918260993e-06,1.1672571274234266e-08,0.9999999998962865,9.145294601945262e-06,,,,,,,,,,
8,1.8592087979411447,1.6251673271478442e-06,0.0012763367491132407,1.625167326929985e-06,1.108246033773622e-08,0.9999999998659466,8.682951024398038e-06,,,,,,,,,,
9,1.6236270069258474,1.2638375843572624e-06,0.0012763370938996452,1.2638375841470827e-06,1.246846070932698e-08,0.9999999998336971,9.76886272446899e-06,,,,,,,,,,
10,1.4045718357584105,1.2321017001874472e-06,0.0012763375070703473,1.2321017000251815e-06,1.546716072766181e-08,0.9999999998683017,1.2118301802306595e-05,,,,,,,,,,
11,1.2796886660118043,1.1339118210714892e-06,0.0012763382707603045,1.1339118209827718e-06,1.5486811875677713e-08,0.9999999999217599,1.2133698199008715e-05,,,,,,,,,,
12,1.2681293258027415,1.1534286289943643e-06,0.0012763389724556294,1.1534286288920154e-06,1.3608372196920186e-08,0.9999999999112655,1.0661967262386274e-05,,,,,,,,,,
13,1.3511164572213061,1.5120146411701418e-06,0.0012763390532573552,1.5120146410532222e-06,1.3487702851878238e-08,0.999999999922673,1.0567424536203195e-05,,,,,,,,,,
14,1.4937921559227458,2.0517649094038954e-06,0.0012763385756096935,2.051764909302604e-06,1.4620974260522619e-08,0.9999999999506319,1.1455326666121373e-05,,,,,,,,,,
15,1.6520439411880368,2.4935806013386916e-06,0.0012763387209313878,2.493580601216632e-06,1.4293938284722739e-08,0.9999999999510505,1.1199098601725105e-05,,,,,,,,,,
16,1.7701254257544512,2.9063107834763542e-06,0.0012763398534920097,2.9063107833089733e-06,1.3616562454727902e-08,0.9999999999424077,1.0668384213609589e-05,,,,,,,,,,
17,1.800978941038731,3.0878730382455154e-06,0.0012763404045180683,3.0878730380421576e-06,1.3423776797108519e-08,0.9999999999341431,1.0517339375883835e-05,,,,,,,,,,
18,1.7433654226910495,2.9711336535447517e-06,0.0012763403163142278,2.9711336533392496e-06,1.3523960586942671e-08,0.9999999999308338,1.0595831959124265e-05,,,,,,,,,,
19,1.6451785251430366,2.734323454006374e-06,0.0012763397308709942,2.73432345380355e-06,1.2918023565124247e-08,0.9999999999258231,1.0121088867429729e-05,,,,,,,,,,
20,1.5640873741098698,2.4573838195606022e-06,0.0012763385969726613,2.4573838193531465e-06,1.283576556566645e-08,0.9999999999155786,1.0056640887568706e-05,,,,,0.25,-5.7093341920733955,-4.145246817963526,0.0,0.27395267495137776,0.052262212599551765
21,1.5246077670267637,2.2883260762834425e-06,0.0012763383093111048,2.2883260760854448e-06,1.252504556523622e-08,0.9999999999134749,9.813196159248772e-06,,,,,,,,,,
22,1.5279797144624998,2.177943667072172e-06,0.001276338224690493,2.1779436668859017e-06,1.2273718074924475e-08,0.9999999999144743,9.616284623095464e-06,,,,,,,,,,
23,1.5596470093135304,2.1079014996232153e-06,0.001276338457509444,2.1079014994885193e-06,1.2342831037746191e-08,0.9999999999360994,9.670433652556785e-06,,,,,,,,,,
24,1.5924038142444816,2.0595487141867596e-06,0.001276338667804563,2.0595487141220844e-06,1.2478799220774439e-08,0.9999999999685973,9.776962802053549e-06,,,,,,,,,,
25,1.5999696436366981,2.052310893052673e-06,0.0012763383231530485,2.052310892988824e-06,1.3646483573902413e-08,0.9999999999688892,1.0691826987548767e-05,,,,,,,,,,
26,1.5777346663714074,2.165482882304327e-06,0.0012763379322191103,2.1654828822118178e-06,1.4181759015673754e-08,0.9999999999572802,1.1111207730075563e-05,,,,,,,,,,
27,1.5532388863314002,2.3354122836008444e-06,0.0012763379022895142,2.3354122834830475e-06,1.5324268052268816e-08,0.9999999999495606,1.200634741091953e-05,,,,,,,,,,
28,1.553562229791799,2.609694128855107e-06,0.001276337764893225,2.609694128692245e-06,1.7191574800468855e-08,0.9999999999375935,1.3469355853813792e-05,,,,,,,,,,
29,1.578202562142194,6.113329569344666e-06,0.0012763362760990881,6.113329569121891e-06,5.519200648631266e-08,0.9999999999635591,4.324215694480007e-05,,,,,,,,,,
30,1.60837561386589,1.0635379417274175e-05,0.0012763355030135193,1.0635379417066115e-05,9.486110204479235e-08,0.999999999980437,7.432233259348671e-05,,,,,,,,,,
31,1.6287082356672338,1.0969816581431728e-05,0.0012763360372100624,1.0969816581225347e-05,9.626130943435091e-08,0.9999999999811865,7.54193752913197e-05,,,,,,,,,,
32,1.6297173667583187,1.1284231534214677e-05,0.0012763356902835558,1.1284231534008706e-05,9.720164240387494e-08,0.9999999999817469,7.615611288136568e-05,,,,,,,,,,
33,1.6114042639876343,1.1328735388904281e-05,0.001276335163982733,1.1328735388698244e-05,9.699712963939992e-08,0.9999999999818129,7.599588002118081e-05,,,,,,,,,,
34,1.5846915344916237,1.0984969576333253e-05,0.0012763354202573439,1.0984969576129465e-05,9.637581161738807e-08,0.9999999999814485,7.550908613324466e-05,,,,,,,,,,
35,1.5654593811881983,1.0538561863970128e-05,0.0012763353192199952,1.0538561863771193e-05,9.617091968338117e-08,0.9999999999811232,7.534855619909112e-05,,,,,,,,,,
36,1.5659930104166389,1.011182704642402e-05,0.0012763342752067524,1.011182704623113e-05,9.757230689972371e-08,0.9999999999809244,7.644652327453253e-05,,,,,,,,,,
37,1.5833766047898166,9.892932241266114e-06,0.0012763340873915136,9.892932241076474e-06,9.875168279531499e-08,0.9999999999808307,7.737054761828817e-05,,,,,,,,,,
38,1.5992589124495376,9.747514932740626e-06,0.0012763352063583024,9.747514932548676e-06,9.930200503338736e-08,0.9999999999803079,7.780171731303084e-05,,,,,,,,,,
39,1.5975161827176294,9.717662071353858e-06,0.0012763361641291867,9.717662071157049e-06,9.993304032708603e-08,0.9999999999797472,7.82961245459803e-05,,,,,,,,,,
