step,kinetic_energy,p_norm,L_norm,dp_abs,dL_abs,dp_rel,dL_rel,active_total,force_evals,dt_min_effective,dt_max_effective,t,PE,E,dE_rel,Q_virial,r_hm
0,2.945243112740431,2.1901069056567693e-16,0.00196737314855832,0.0,0.0,0.0,0.0,,,,,,,,,,
1,1.502319520459131,2.051891506253e-05,0.0019673771644769045,2.051891506269958e-05,1.9004112125754877e-08,1.0000000000082645,9.65961812960647e-06,31708.0,32.0,0.00078125,0.003125,,,,,,
2,0.8360921453764031,2.1250395342965394e-05,0.001967372639448012,2.125039534311567e-05,1.6046977928668974e-08,1.0000000000070717,8.156550240826511e-06,31568.0,32.0,0.00078125,0.003125,,,,,,
3,1.3825223260675519,2.5463674950492486e-05,0.0019673592711021443,2.5463674950677488e-05,4.5840438068441724e-08,1.0000000000072653,2.3300327191124543e-05,31262.0,32.0,0.00078125,0.0015625,,,,,,
4,2.0195287462814497,1.4655377503224475e-05,0.001967426708994565,1.4655377503415153e-05,1.1850488364758681e-07,1.0000000000130107,6.023344255001378e-05,31434.0,32.0,0.00078125,0.003125,,,,,,
5,1.71262471868,2.6041224185086118e-05,0.0019674758152590887,2.6041224185061997e-05,1.629813978986734e-07,0.9999999999990737,8.283781515109046e-05,31481.0,32.0,0.00078125,0.003125,,,,,,
6,1.4886063645551137,3.7020992845560745e-05,0.001967483397610277,3.702099284548657e-05,1.705399183755734e-07,0.9999999999979965,8.667921598866486e-05,31405.0,32.0,0.00078125,0.003125,,,,,,
7,1.4510006649956244,3.073203042871449e-05,0.0019674766651427266,3.073203042863087e-05,1.704055854498008e-07,0.9999999999972791,8.661123583767591e-05,31403.0,32.0,0.00078125,0.003125,,,,,,
8,1.549047744292994,4.209389532786282e-05,0.0019674993270947768,4.2093895327811854e-05,1.8340018531381996e-07,0.9999999999987893,9.321486558505205e-05,31457.0,32.0,0.00078125,0.003125,,,,,,
9,1.6692067429392845,5.9354053576889915e-05,0.001967486671692715,5.9354053576854685e-05,1.8198316373245147e-07,0.9999999999994065,9.249524601652492e-05,31456.0,32.0,0.00078125,0.003125,,,,,,
10,1.6429319787465884,6.370657225570792e-05,0.001967471792674662,6.370657225567772e-05,1.7053578822073261e-07,0.9999999999995258,8.667762803801077e-05,31502.0,32.0,0.00078125,0.003125,0.25,-6.514271222654483,-4.871339243907895,0.0,0.2522050314750503,0.037813206122702475
11,1.5920669265005232,5.404983213685641e-05,0.001967474735598294,5.4049832136828143e-05,1.6231948770643144e-07,0.9999999999994771,8.250143433586269e-05,31412.0,32.0,0.00078125,0.003125,,,,,,
12,1.5750001363835595,5.4688922324164406e-05,0.001967463842918423,5.468892232414997e-05,1.5004209157051415e-07,0.9999999999997361,7.626167673198524e-05,31397.0,32.0,0.00078125,0.003125,,,,,,
13,1.5680231518082228,5.625256690078987e-05,0.0019674575238308287,5.625256690079643e-05,1.553679802178152e-07,1.0000000000001166,7.896891207861953e-05,31416.0,32.0,0.00078125,0.003125,,,,,,
14,1.5945913209310134,6.372527536950651e-05,0.0019674415530650056,6.372527536948999e-05,1.4763492018849266e-07,0.9999999999997408,7.503903735208682e-05,31349.0,32.0,0.00078125,0.003125,,,,,,
15,1.596071948870696,6.924828536204317e-05,0.001967431640341554,6.924828536204566e-05,1.4679691647541484e-07,1.000000000000036,7.461347752338186e-05,31407.0,32.0,0.00078125,0.003125,,,,,,
16,1.5883281397416138,6.763193179197228e-05,0.0019674240128900247,6.763193179199453e-05,1.4161827900470924e-07,1.000000000000329,7.19815749309071e-05,31376.0,32.0,0.00078125,0.003125,,,,,,
17,1.5600257247706828,5.3596297348080125e-05,0.0019674065475832345,5.3596297348074995e-05,1.6173254422251465e-07,0.9999999999999043,8.220596013629576e-05,31382.0,32.0,0.00078125,0.003125,,,,,,
18,1.599039404417903,3.565073730483765e-05,0.001967365523551606,3.565073730479095e-05,1.7621678138950598e-07,0.99999999999869,8.95695773415616e-05,31370.0,32.0,0.00078125,0.003125,,,,,,
19,1.6232052340482477,2.9611127985526187e-05,0.001967357046529517,2.9611127985436876e-05,1.645534902230737e-07,0.9999999999969839,8.364121994023228e-05,31337.0,32.0,0.00078125,0.00625,,,,,,
20,1.578440796951768,3.870018484098802e-05,0.001967354234287853,3.870018484091765e-05,1.432569122131673e-07,0.9999999999981817,7.281634006143938e-05,31374.0,32.0,0.00078125,0.003125,0.5,-6.451981484273932,-4.873540687322164,0.0004519174920987752,0.24464434698070067,0.038503297666975515
21,1.5391858375186631,4.797976739779409e-05,0.0019673239682279253,4.797976739772791e-05,1.5072070607799308e-07,0.9999999999986208,7.661012664955826e-05,31385.0,32.0,0.00078125,0.003125,,,,,,
22,1.5883662621342207,3.096636951697293e-05,0.0019673332128397063,3.09663695168785e-05,1.6029835229058577e-07,0.9999999999969507,8.147836744038695e-05,31344.0,32.0,0.00078125,0.003125,,,,,,
23,1.6510567134978524,2.5394257363741475e-05,0.001967316938621358,2.5394257363772778e-05,1.710912368376225e-07,1.0000000000012326,8.696430413467685e-05,31372.0,32.0,0.00078125,0.003125,,,,,,
24,1.5650575107298481,2.1081066850491624e-05,0.0019673095055201743,2.1081066850473216e-05,1.792165733754596e-07,0.9999999999991268,9.10943475602422e-05,31367.0,32.0,0.00078125,0.003125,,,,,,
25,1.5423134557374742,2.3780984268991346e-05,0.0019673113959275375,2.3780984268820913e-05,1.6145007619337552e-07,0.9999999999928332,8.206377946740061e-05,31324.0,32.0,0.00078125,0.003125,,,,,,
26,1.6244935198838508,5.259517453030564e-05,0.001967300876796038,5.259517453022931e-05,1.6483249933286255e-07,0.9999999999985487,8.378303803406633e-05,31390.0,32.0,0.00078125,0.003125,,,,,,
27,1.5909635596645424,6.747345832334246e-05,0.001967316824918004,6.747345832332894e-05,1.739168069087658e-07,0.9999999999997995,8.840051875070628e-05,31319.0,32.0,0.00078125,0.00625,,,,,,
28,1.5734339809335411,7.542693715852883e-05,0.001967315085507898,7.542693715853017e-05,1.7037550319975217e-07,1.0000000000000178,8.660050246421346e-05,31333.0,32.0,0.00078125,0.003125,,,,,,
29,1.576629693682253,8.170810035754034e-05,0.0019673324140953145,8.170810035765103e-05,1.7431085287947563e-07,1.0000000000013547,8.86008091587555e-05,31379.0,32.0,0.00078125,0.003125,,,,,,
30,1.6023015628712793,8.516447117931678e-05,0.0019673267064209267,8.516447117942459e-05,1.702832499548922e-07,1.0000000000012659,8.655361087939765e-05,31375.0,32.0,0.00078125,0.003125,0.75,-6.478107025107763,-4.8758054622364835,0.0009168358237776819,0.2473410143829208,0.03891837493140774
31,1.6206660465148577,8.874545876676674e-05,0.001967316681530623,8.874545876687565e-05,1.6891338989106657e-07,1.0000000000012272,8.585732199041415e-05,31426.0,32.0,0.00078125,0.003125,,,,,,
32,1.5973398793966986,9.78746674127128e-05,0.0019673255491240702,9.787466741275885e-05,1.805289908857703e-07,1.0000000000004705,9.176143885976128e-05,31376.0,32.0,0.00078125,0.003125,,,,,,
33,1.5519123437101374,0.00010009922377922766,0.00196733398213855,0.00010009922377930728,1.74828818766946e-07,1.0000000000007954,8.886408706709227e-05,31345.0,32.0,0.00078125,0.003125,,,,,,
34,1.5862868232839153,0.000111933793359738,0.0019673248514573524,0.00011193379335981715,1.7557608132567473e-07,1.000000000000707,8.924391463527695e-05,31385.0,32.0,0.00078125,0.003125,,,,,,
35,1.5768378355890345,0.00011673672722412225,0.0019673414291225075,0.00011673672722421593,1.5781526492024724e-07,1.0000000000008025,8.021623403567004e-05,31276.0,32.0,0.00078125,0.003125,,,,,,
36,1.5656424037002892,0.00010943957937743404,0.001967345822304908,0.00010943957937748693,1.5853919135245855e-07,1.0000000000004832,8.058420003781956e-05,31409.0,32.0,0.00078125,0.003125,,,,,,
37,1.617956024930411,9.737056752236944e-05,0.00196732126410918,9.737056752241327e-05,1.6192379081012507e-07,1.00000000000045,8.230456480956952e-05,31389.0,32.0,0.00078125,0.003125,,,,,,
38,1.5804293843769335,9.48959998482382e-05,0.0019673116928569712,9.489599984828086e-05,1.6369973804476907e-07,1.0000000000004496,8.320726455208933e-05,31368.0,32.0,0.00078125,0.003125,,,,,,
39,1.5628180162897616,7.517103464623705e-05,0.0019673041098410326,7.517103464630074e-05,1.4633610333178585e-07,1.000000000000847,7.438146822275181e-05,31436.0,32.0,0.00078125,0.003125,,,,,,
40,1.6183206373668444,8.726294009944826e-05,0.0019672918765379775,8.726294009949407e-05,1.4476984951828575e-07,1.000000000000525,7.358535396519583e-05,31408.0,32.0,0.00078125,0.003125,1.0,-6.496592326788631,-4.878271689421787,0.0014231087523953728,0.24910299984404377,0.038029711083969804
41,1.6235423923409624,0.00012459976834978763,0.0019672802635547332,0.00012459976834979376,1.65018255102039e-07,1.000000000000049,8.387745620243086e-05,31447.0,32.0,0.00078125,0.00625,,,,,,
42,1.5817991258203896,0.0001316425775397609,0.0019672717019213306,0.00013164257753976754,1.652251742445045e-07,1.0000000000000504,8.398263154378242e-05,31418.0,32.0,0.00078125,0.003125,,,,,,
43,1.5623403570311798,0.00011720411760512845,0.001967273393998206,0.00011720411760514539,1.8223434405271927e-07,1.0000000000001446,9.262825620358781e-05,31351.0,32.0,0.00078125,0.003125,,,,,,
44,1.5976408659411825,0.0001209913110093478,0.0019672605916720414,0.00012099131100937936,1.909815344536552e-07,1.000000000000261,9.707438296268575e-05,31411.0,32.0,0.00078125,0.003125,,,,,,
45,1.6083241463138394,0.00010741775655366017,0.001967289502299948,0.00010741775655368101,1.8798645999633478e-07,1.000000000000194,9.555201062599143e-05,31323.0,32.0,0.00078125,0.003125,,,,,,
46,1.5312360824443667,0.00011955800437495661,0.0019672658221615556,0.00011955800437493108,1.881283363772956e-07,0.9999999999997864,9.56241252530843e-05,31364.0,32.0,0.00078125,0.003125,,,,,,
47,1.5788147847831608,0.0001170756171495578,0.0019672730976306968,0.00011707561714953867,1.8046974100158857e-07,0.9999999999998366,9.173132261860736e-05,31384.0,32.0,0.00078125,0.003125,,,,,,
48,1.6167804520086029,0.00011377422547908202,0.0019672753406983767,0.00011377422547905882,1.7532204857745638e-07,0.999999999999796,8.911479182580661e-05,31278.0,32.0,0.00078125,0.003125,,,,,,
49,1.620969134253507,0.00010586988206393354,0.001967261008048236,0.00010586988206391575,1.7584236771855303e-07,0.9999999999998319,8.937926587409681e-05,31436.0,32.0,0.00078125,0.003125,,,,,,
50,1.5697069470372982,0.0001033829252198741,0.001967267711734033,0.00010338292521984046,1.8178773474274572e-07,0.9999999999996746,9.240124827156392e-05,31302.0,32.0,0.00078125,0.003125,1.25,-6.450050572692757,-4.880343625655459,0.0018484407052588535,0.24336350999833778,0.038678393944284996
