step,kinetic_energy,p_norm,L_norm,dp_abs,dL_abs,dp_rel,dL_rel,active_total,force_evals,dt_min_effective,dt_max_effective,t,PE,E,dE_rel,Q_virial,r_hm
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
1,0.0005317394902877936,2.6109190953594306e-07,1.5014357952488345e-07,2.6109190953594306e-07,1.5014357952488345e-07,1.0,1.0,854.0,8.0,0.003125,0.0125,,,,,,
2,0.00213945845672218,5.006330737856346e-07,3.053167557109414e-07,5.006330737856346e-07,3.053167557109414e-07,1.0,1.0,854.0,8.0,0.003125,0.0125,,,,,,
3,0.004860717957904506,7.096077358452164e-07,4.6051901380836676e-07,7.096077358452164e-07,4.6051901380836676e-07,1.0,1.0,854.0,8.0,0.003125,0.0125,,,,,,
4,0.008756622261959062,8.322150623358734e-07,6.213014630380676e-07,8.322150623358734e-07,6.213014630380676e-07,1.0,1.0,858.0,8.0,0.003125,0.0125,,,,,,
5,0.013902128068066623,7.745173285697087e-07,7.973396661776161e-07,7.745173285697087e-07,7.973396661776161e-07,1.0,1.0,866.0,8.0,0.003125,0.0125,,,,,,
6,0.020360660995878556,2.3791890970308305e-06,1.0778876166845693e-06,2.3791890970308305e-06,1.0778876166845693e-06,1.0,1.0,885.0,8.0,0.003125,0.0125,,,,,,
7,0.028190629052039434,2.6857445012409685e-06,1.3449751046182823e-06,2.6857445012409685e-06,1.3449751046182823e-06,1.0,1.0,895.0,8.0,0.003125,0.0125,,,,,,
8,0.03754359365969453,3.6128983269107614e-06,1.7381793438110468e-06,3.6128983269107614e-06,1.7381793438110468e-06,1.0,1.0,906.0,8.0,0.003125,0.0125,,,,,,
9,0.04866176268626215,3.870687912454644e-06,1.9815029251958966e-06,3.870687912454644e-06,1.9815029251958966e-06,1.0,1.0,919.0,8.0,0.003125,0.0125,,,,,,
10,0.06165450699014557,4.208771121751017e-06,2.070146084992717e-06,4.208771121751017e-06,2.070146084992717e-06,1.0,1.0,939.0,8.0,0.003125,0.0125,0.25,-0.767855351502271,-0.7062008445121255,0.0,0.08029442898264832,0.6838405997480198
11,0.07642241783550734,3.1516558174079827e-06,1.8700045062383597e-06,3.1516558174079827e-06,1.8700045062383597e-06,1.0,1.0,964.0,8.0,0.003125,0.0125,,,,,,
12,0.09311142402378329,3.308170422522958e-06,6.558559246239961e-07,3.308170422522958e-06,6.558559246239961e-07,1.0,1.0,1005.0,8.0,0.003125,0.0125,,,,,,
