step,kinetic_energy,p_norm,L_norm,dp_abs,dL_abs,dp_rel,dL_rel,active_total,force_evals,dt_min_effective,dt_max_effective,t,PE,E,dE_rel,Q_virial,r_hm
12,0.03588511636546979,1.3183420737889284e-06,1.3203519665381968e-06,1.3183420737889284e-06,1.3203519665381968e-06,1.0,1.0,1627.0,2.0,0.0125,0.025,,,,,,
13,0.042768582343979414,1.4502897830446977e-06,1.5119204171088182e-06,1.4502897830446977e-06,1.5119204171088182e-06,1.0,1.0,1640.0,2.0,0.0125,0.025,,,,,,
14,0.050442719358867356,1.562176645369138e-06,1.6753751825801336e-06,1.562176645369138e-06,1.6753751825801336e-06,1.0,1.0,1659.0,2.0,0.0125,0.025,,,,,,
15,0.05897583135885409,1.5305890574020982e-06,1.8755466588587065e-06,1.5305890574020982e-06,1.8755466588587065e-06,1.0,1.0,1680.0,2.0,0.0125,0.025,,,,,,
16,0.06844790101349706,1.417434406769026e-06,2.1470757315292727e-06,1.417434406769026e-06,2.1470757315292727e-06,1.0,1.0,1700.0,2.0,0.0125,0.025,,,,,,
17,0.07895296184587995,1.7184900367923646e-06,2.3752939917487054e-06,1.7184900367923646e-06,2.3752939917487054e-06,1.0,1.0,1722.0,2.0,0.0125,0.025,,,,,,
18,0.09060345174440593,2.0057790488441206e-06,2.8272440934211244e-06,2.0057790488441206e-06,2.8272440934211244e-06,1.0,1.0,1748.0,2.0,0.0125,0.025,,,,,,
19,0.1035361454600937,2.514274716689658e-06,3.2095197149714177e-06,2.514274716689658e-06,3.2095197149714177e-06,1.0,1.0,1775.0,2.0,0.0125,0.025,,,,,,
20,0.11791710348842427,2.8042611362647732e-06,3.4307725039780293e-06,2.8042611362647732e-06,3.4307725039780293e-06,1.0,1.0,1802.0,2.0,0.0125,0.025,0.5,-0.7329044826271697,-0.6149873791387455,3.547342649299228e-05,0.16089013818791034,0.7090086508198393
21,0.13394653142781862,2.9987892048526604e-06,3.1260901167966478e-06,2.9987892048526604e-06,3.1260901167966478e-06,1.0,1.0,1832.0,3.0,0.00625,0.025,,,,,,
22,0.1518503143823726,3.0661420257348113e-06,3.0822259011705426e-06,3.0661420257348113e-06,3.0822259011705426e-06,1.0,1.0,1861.0,4.0,0.00625,0.025,,,,,,
23,0.1718353988936698,3.2873720238114274e-06,2.9604745078881765e-06,3.2873720238114274e-06,2.9604745078881765e-06,1.0,1.0,1897.0,4.0,0.00625,0.025,,,,,,
24,0.19405479113564214,5.122304477380603e-06,3.092871176166531e-06,5.122304477380603e-06,3.092871176166531e-06,1.0,1.0,1935.0,4.0,0.00625,0.025,,,,,,
25,0.21865427270267698,7.621673871379076e-06,2.6870617230650693e-06,7.621673871379076e-06,2.6870617230650693e-06,1.0,1.0,1977.0,4.0,0.00625,0.025,,,,,,
26,0.24585976614111732,8.568582219752051e-06,2.6309580560242855e-06,8.568582219752051e-06,2.6309580560242855e-06,1.0,1.0,2035.0,4.0,0.00625,0.025,,,,,,
27,0.27595032794000274,1.1889027487045335e-05,3.375223073779301e-06,1.1889027487045335e-05,3.375223073779301e-06,1.0,1.0,2105.0,4.0,0.00625,0.025,,,,,,
28,0.30924276654837246,2.1936416771291376e-05,1.0549067451559315e-05,2.1936416771291376e-05,1.0549067451559315e-05,1.0,1.0,2211.0,4.0,0.00625,0.025,,,,,,
29,0.34614837432289747,2.6124194532381424e-05,1.2894287997573954e-05,2.6124194532381424e-05,1.2894287997573954e-05,1.0,1.0,2296.0,4.0,0.00625,0.025,,,,,,
30,0.3873266608392939,2.3690467659526012e-05,1.5634803890294013e-05,2.3690467659526012e-05,1.5634803890294013e-05,1.0,1.0,2398.0,4.0,0.00625,0.025,0.75,-1.0022649248502016,-0.6149382640109077,0.0001153342288800068,0.38645137751097464,0.5719433392194821
31,0.4332704594855768,3.098831781560643e-05,1.86764008305903e-05,3.098831781560643e-05,1.86764008305903e-05,1.0,1.0,2524.0,4.0,0.00625,0.025,,,,,,
32,0.48417943653547674,2.5633977245431045e-05,2.7098579310388994e-05,2.5633977245431045e-05,2.7098579310388994e-05,1.0,1.0,2688.0,4.0,0.00625,0.025,,,,,,
33,0.5411361395424411,3.025356619302173e-05,2.849290538015175e-05,3.025356619302173e-05,2.849290538015175e-05,1.0,1.0,2874.0,4.0,0.00625,0.025,,,,,,
34,0.6066745627438238,2.9191523238767132e-05,3.0250501476780627e-05,2.9191523238767132e-05,3.0250501476780627e-05,1.0,1.0,3106.0,4.0,0.00625,0.025,,,,,,
35,0.6840223863843099,2.9644244408458085e-05,2.8563807986367633e-05,2.9644244408458085e-05,2.8563807986367633e-05,1.0,1.0,3302.0,4.0,0.00625,0.025,,,,,,
36,0.776346687651382,2.7643997651866822e-05,2.704997996981591e-05,2.7643997651866822e-05,2.704997996981591e-05,1.0,1.0,3461.0,4.0,0.00625,0.025,,,,,,
37,0.8891864114536536,3.451848473076555e-05,2.5733982005401203e-05,3.451848473076555e-05,2.5733982005401203e-05,1.0,1.0,3596.0,4.0,0.00625,0.025,,,,,,
38,1.0294825849264146,3.4613038858174174e-05,2.718607482572622e-05,3.4613038858174174e-05,2.718607482572622e-05,1.0,1.0,3676.0,5.0,0.003125,0.025,,,,,,
39,1.197565009017517,5.301355466808409e-05,3.29242758162427e-05,5.301355466808409e-05,3.29242758162427e-05,1.0,1.0,4385.0,8.0,0.003125,0.025,,,,,,
40,1.3632062111412013,5.9937488659259655e-05,3.992703582173651e-05,5.9937488659259655e-05,3.992703582173651e-05,1.0,1.0,5456.0,8.0,0.003125,0.0125,1.0,-1.9784083596059971,-0.6152021484647958,0.00031373976833259546,0.6890418777914413,0.37749674781571047
41,1.4912688746380078,7.98295294579528e-05,3.8894187766599555e-05,7.98295294579528e-05,3.8894187766599555e-05,1.0,1.0,6251.0,8.0,0.003125,0.0125,,,,,,
42,1.5578527599504555,8.870431125785498e-05,4.090818255267309e-05,8.870431125785498e-05,4.090818255267309e-05,1.0,1.0,6623.0,8.0,0.003125,0.0125,,,,,,
43,1.549638754044601,0.00010796027518392493,3.727739566771623e-05,0.00010796027518392493,3.727739566771623e-05,1.0,1.0,6542.0,8.0,0.003125,0.0125,,,,,,
44,1.4839157799990002,0.00011843730306362688,4.217345471564308e-05,0.00011843730306362688,4.217345471564308e-05,1.0,1.0,6063.0,8.0,0.003125,0.0125,,,,,,
45,1.3980857677100709,0.00010604709655510497,4.159354644478382e-05,0.00010604709655510497,4.159354644478382e-05,1.0,1.0,5224.0,8.0,0.003125,0.0125,,,,,,
46,1.31620594124424,9.588950200319818e-05,3.7212722165102826e-05,9.588950200319818e-05,3.7212722165102826e-05,1.0,1.0,4368.0,8.0,0.003125,0.0125,,,,,,
47,1.2435278593117067,0.00010348803781971924,3.515627004185031e-05,0.00010348803781971924,3.515627004185031e-05,1.0,1.0,4041.0,7.0,0.003125,0.0125,,,,,,
48,1.186945419009591,9.849729350322043e-05,3.4803329242202795e-05,9.849729350322043e-05,3.4803329242202795e-05,1.0,1.0,3975.0,4.0,0.00625,0.0125,,,,,,
49,1.144321260288355,0.00010263815812256081,3.528599882033758e-05,0.00010263815812256081,3.528599882033758e-05,1.0,1.0,3966.0,4.0,0.00625,0.0125,,,,,,
50,1.1147977856826785,0.00010748089831508269,3.513479978881439e-05,0.00010748089831508269,3.513479978881439e-05,1.0,1.0,3965.0,4.0,0.00625,0.0125,1.25,-1.7301070602420334,-0.6153092745593549,0.00048792593550154375,0.6443519082146997,0.25770647841753386
51,1.0997818501042942,0.00010910946610952274,3.570562995729958e-05,0.00010910946610952274,3.570562995729958e-05,1.0,1.0,3947.0,4.0,0.00625,0.0125,,,,,,
52,1.0991522019204116,0.00010531742058383337,3.636879275894027e-05,0.00010531742058383337,3.636879275894027e-05,1.0,1.0,3955.0,4.0,0.00625,0.0125,,,,,,
53,1.1131893062695564,0.00010581136909748819,3.6458364471025106e-05,0.00010581136909748819,3.6458364471025106e-05,1.0,1.0,3967.0,4.0,0.00625,0.0125,,,,,,
54,1.1439897024212453,0.00011371566612729696,3.624864158707856e-05,0.00011371566612729696,3.624864158707856e-05,1.0,1.0,3979.0,4.0,0.00625,0.0125,,,,,,
55,1.196495816233022,0.00011777523927567657,3.6324024272850155e-05,0.00011777523927567657,3.6324024272850155e-05,1.0,1.0,4015.0,6.0,0.003125,0.0125,,,,,,
56,1.2618285383780905,0.0001159960226068626,3.5937671268067856e-05,0.0001159960226068626,3.5937671268067856e-05,1.0,1.0,4709.0,8.0,0.003125,0.0125,,,,,,
57,1.265705230347599,0.00012921817622684064,3.511653916966037e-05,0.00012921817622684064,3.511653916966037e-05,1.0,1.0,5214.0,8.0,0.003125,0.0125,,,,,,
58,1.2204068544787758,0.00013985453147198138,3.520771147942671e-05,0.00013985453147198138,3.520771147942671e-05,1.0,1.0,5148.0,8.0,0.003125,0.0125,,,,,,
59,1.1811251803866158,0.00013187627531578046,3.513127001567841e-05,0.00013187627531578046,3.513127001567841e-05,1.0,1.0,4686.0,8.0,0.003125,0.0125,,,,,,
60,1.14295316864342,0.00013662409541410884,3.445682729026997e-05,0.00013662409541410884,3.445682729026997e-05,1.0,1.0,4461.0,8.0,0.003125,0.0125,1.5,-1.758664301226175,-0.6157111325827549,0.0011413438457709981,0.6498984302157784,0.20894227804300183
61,1.101518325866185,0.00014328993464396737,3.214040845673053e-05,0.00014328993464396737,3.214040845673053e-05,1.0,1.0,4210.0,8.0,0.003125,0.025,,,,,,
62,1.0580666109451327,0.0001452112558590646,3.149010878202521e-05,0.0001452112558590646,3.149010878202521e-05,1.0,1.0,3969.0,8.0,0.003125,0.0125,,,,,,
63,1.0123993607984927,0.00014198903424445934,3.1437686706254696e-05,0.00014198903424445934,3.1437686706254696e-05,1.0,1.0,3762.0,8.0,0.003125,0.0125,,,,,,
64,0.9602871798842858,0.00014883406597688623,3.229888116903189e-05,0.00014883406597688623,3.229888116903189e-05,1.0,1.0,3631.0,8.0,0.003125,0.0125,,,,,,
65,0.9021451363648579,0.00015051216044062883,3.363451962131126e-05,0.00015051216044062883,3.363451962131126e-05,1.0,1.0,3533.0,6.0,0.003125,0.025,,,,,,
66,0.8429076002246995,0.00015536359112087447,3.3003875212203386e-05,0.00015536359112087447,3.3003875212203386e-05,1.0,1.0,3508.0,4.0,0.00625,0.025,,,,,,
67,0.7871139737567996,0.00015977254132697383,3.222405655796975e-05,0.00015977254132697383,3.222405655796975e-05,1.0,1.0,3492.0,4.0,0.00625,0.0125,,,,,,
68,0.7363689480630757,0.00015739249833285408,3.275698060694002e-05,0.00015739249833285408,3.275698060694002e-05,1.0,1.0,3452.0,4.0,0.00625,0.0125,,,,,,
69,0.6911843216703852,0.00015878205410515883,3.3348937965878524e-05,0.00015878205410515883,3.3348937965878524e-05,1.0,1.0,3432.0,4.0,0.00625,0.025,,,,,,
70,0.6521088815455298,0.00015773740602281113,3.353720882014942e-05,0.00015773740602281113,3.353720882014942e-05,1.0,1.0,3417.0,4.0,0.00625,0.025,1.75,-1.2677675540360511,-0.6156586724905213,0.0010560441582102142,0.5143757461448536,0.35621593405076185
71,0.6182434996477969,0.00015047108606585486,3.440730187188351e-05,0.00015047108606585486,3.440730187188351e-05,1.0,1.0,3390.0,4.0,0.00625,0.025,,,,,,
72,0.588072240859394,0.0001484071139140643,3.5123337344874144e-05,0.0001484071139140643,3.5123337344874144e-05,1.0,1.0,3358.0,4.0,0.00625,0.025,,,,,,
73,0.5612496018533555,0.00014877252066070355,3.476076787530714e-05,0.00014877252066070355,3.476076787530714e-05,1.0,1.0,3316.0,4.0,0.00625,0.025,,,,,,
74,0.5381183808736641,0.00014991986380168414,3.59532352378004e-05,0.00014991986380168414,3.59532352378004e-05,1.0,1.0,3278.0,4.0,0.00625,0.025,,,,,,
75,0.5192895775973948,0.00015123950539069607,3.5284082835838825e-05,0.00015123950539069607,3.5284082835838825e-05,1.0,1.0,3233.0,4.0,0.00625,0.025,,,,,,
76,0.5045377882191959,0.00014945080491294763,3.526747560017304e-05,0.00014945080491294763,3.526747560017304e-05,1.0,1.0,3169.0,4.0,0.00625,0.025,,,,,,
77,0.4928463305287039,0.00014888638156020055,3.627647578866483e-05,0.00014888638156020055,3.627647578866483e-05,1.0,1.0,3105.0,4.0,0.00625,0.025,,,,,,
78,0.4831413221155468,0.00014364711464525683,3.6866943327727254e-05,0.00014364711464525683,3.6866943327727254e-05,1.0,1.0,3038.0,4.0,0.00625,0.025,,,,,,
79,0.4747274160965581,0.00014517664665801466,3.5755662243726144e-05,0.00014517664665801466,3.5755662243726144e-05,1.0,1.0,2975.0,4.0,0.00625,0.025,,,,,,
80,0.46715592941954354,0.00014483617838849613,3.456641492275825e-05,0.00014483617838849613,3.456641492275825e-05,1.0,1.0,2927.0,4.0,0.00625,0.025,2.0,-1.0828865513377115,-0.615730621918168,0.0011730333482236426,0.43139877288387823,0.4417984106777908
81,0.4600449103036511,0.0001502209293172396,3.608760659661904e-05,0.0001502209293172396,3.608760659661904e-05,1.0,1.0,2891.0,4.0,0.00625,0.025,,,,,,
82,0.45314231379539766,0.00015568710561872148,3.593062893109733e-05,0.00015568710561872148,3.593062893109733e-05,1.0,1.0,2877.0,4.0,0.00625,0.025,,,,,,
83,0.4463776226947359,0.00015467344785270192,3.592827434321316e-05,0.00015467344785270192,3.592827434321316e-05,1.0,1.0,2877.0,4.0,0.00625,0.025,,,,,,
84,0.439535225839503,0.0001584628568212747,3.557640370155132e-05,0.0001584628568212747,3.557640370155132e-05,1.0,1.0,2871.0,4.0,0.00625,0.025,,,,,,
85,0.43274761924199806,0.00015641854221800573,3.5450236569588905e-05,0.00015641854221800573,3.5450236569588905e-05,1.0,1.0,2872.0,4.0,0.00625,0.025,,,,,,
86,0.4261810527844206,0.0001515974567349775,3.776609725527944e-05,0.0001515974567349775,3.776609725527944e-05,1.0,1.0,2881.0,4.0,0.00625,0.025,,,,,,
87,0.4202271882949162,0.00015556414777966932,3.834717633642193e-05,0.00015556414777966932,3.834717633642193e-05,1.0,1.0,2884.0,4.0,0.00625,0.025,,,,,,
88,0.4147461669762481,0.00015487918301079577,3.8298365154664086e-05,0.00015487918301079577,3.8298365154664086e-05,1.0,1.0,2900.0,4.0,0.00625,0.025,,,,,,
89,0.41010803508557264,0.00015671644743107832,3.8585908349444684e-05,0.00015671644743107832,3.8585908349444684e-05,1.0,1.0,2890.0,4.0,0.00625,0.025,,,,,,
90,0.40624206999425816,0.00015300675209465564,3.9136771564954484e-05,0.00015300675209465564,3.9136771564954484e-05,1.0,1.0,2875.0,4.0,0.00625,0.025,2.25,-1.0220550144321061,-0.615812944437848,0.0013068891023586666,0.39747573688093707,0.46877427320479875
91,0.40222181714921496,0.00015279294699421534,3.982274566776381e-05,0.00015279294699421534,3.982274566776381e-05,1.0,1.0,2875.0,4.0,0.00625,0.025,,,,,,
92,0.39769017067207596,0.000153116655802277,4.06724102304104e-05,0.000153116655802277,4.06724102304104e-05,1.0,1.0,2876.0,4.0,0.00625,0.025,,,,,,
93,0.3932461057015617,0.0001556816063409608,4.222055786742293e-05,0.0001556816063409608,4.222055786742293e-05,1.0,1.0,2862.0,4.0,0.00625,0.025,,,,,,
94,0.38956197233030754,0.00015090072527084534,4.1962162909817366e-05,0.00015090072527084534,4.1962162909817366e-05,1.0,1.0,2847.0,4.0,0.00625,0.025,,,,,,
95,0.3866743612195471,0.00015073680070943525,4.16172379407924e-05,0.00015073680070943525,4.16172379407924e-05,1.0,1.0,2846.0,4.0,0.00625,0.025,,,,,,
96,0.38437969384180776,0.00014941169750472448,4.046515897185089e-05,0.00014941169750472448,4.046515897185089e-05,1.0,1.0,2859.0,4.0,0.00625,0.025,,,,,,
97,0.3822370394060832,0.0001446229877306708,4.054884814299926e-05,0.0001446229877306708,4.054884814299926e-05,1.0,1.0,2867.0,4.0,0.00625,0.025,,,,,,
98,0.3794647226138422,0.00015135350083675292,4.1431829426378094e-05,0.00015135350083675292,4.1431829426378094e-05,1.0,1.0,2879.0,4.0,0.00625,0.025,,,,,,
99,0.3761298185759731,0.0001489787289167464,4.0820120245977555e-05,0.0001489787289167464,4.0820120245977555e-05,1.0,1.0,2880.0,4.0,0.00625,0.025,,,,,,
100,0.37292449263605837,0.00015371092435915933,4.1827915529746624e-05,0.00015371092435915933,4.1827915529746624e-05,1.0,1.0,2864.0,4.0,0.00625,0.025,2.5,-0.9887890798882147,-0.6158645872521564,0.0013908599025939743,0.37715272166862773,0.47194444592382045
101,0.3707987142472409,0.00015175305896369056,3.979540677864225e-05,0.00015175305896369056,3.979540677864225e-05,1.0,1.0,2884.0,4.0,0.00625,0.025,,,,,,
102,0.3702795472288526,0.00015092378244074497,4.022481107848515e-05,0.00015092378244074497,4.022481107848515e-05,1.0,1.0,2887.0,4.0,0.00625,0.025,,,,,,
103,0.3707831549412628,0.00015128252601585653,3.857588878849499e-05,0.00015128252601585653,3.857588878849499e-05,1.0,1.0,2884.0,4.0,0.00625,0.025,,,,,,
104,0.3716650642329654,0.00015218628149433143,3.716413352236044e-05,0.00015218628149433143,3.716413352236044e-05,1.0,1.0,2880.0,4.0,0.00625,0.025,,,,,,
105,0.3728177769711906,0.00014622517600072288,3.605758556121638e-05,0.00014622517600072288,3.605758556121638e-05,1.0,1.0,2897.0,4.0,0.00625,0.025,,,,,,
106,0.37444743198769054,0.00013737318432937348,3.6070758951819765e-05,0.00013737318432937348,3.6070758951819765e-05,1.0,1.0,2910.0,4.0,0.00625,0.025,,,,,,
107,0.37609350035889527,0.00013712946237848266,3.81763128019427e-05,0.00013712946237848266,3.81763128019427e-05,1.0,1.0,2920.0,4.0,0.00625,0.025,,,,,,
108,0.37783452017571467,0.00013882236178341844,3.732645150046908e-05,0.00013882236178341844,3.732645150046908e-05,1.0,1.0,2917.0,4.0,0.00625,0.025,,,,,,
109,0.37995183962792684,0.00014472777741932242,3.912895698608877e-05,0.00014472777741932242,3.912895698608877e-05,1.0,1.0,2903.0,4.0,0.00625,0.025,,,,,,
110,0.38211041685264974,0.00014546020871623763,3.779556578458703e-05,0.00014546020871623763,3.779556578458703e-05,1.0,1.0,2901.0,4.0,0.00625,0.025,2.75,-0.9980448120418343,-0.6159343951891845,0.0015043670461049182,0.38285897811633846,0.44800314582738104
111,0.38374407144348005,0.0001493736794354559,3.6345129569402664e-05,0.0001493736794354559,3.6345129569402664e-05,1.0,1.0,2899.0,4.0,0.00625,0.025,,,,,,
112,0.3847663276766633,0.00014819353610484316,3.379036722682029e-05,0.00014819353610484316,3.379036722682029e-05,1.0,1.0,2904.0,4.0,0.00625,0.025,,,,,,
113,0.3857092893466369,0.0001489250860389374,3.28226906843421e-05,0.0001489250860389374,3.28226906843421e-05,1.0,1.0,2904.0,4.0,0.00625,0.025,,,,,,
114,0.38699576480308717,0.0001506998923561258,3.3211040746780974e-05,0.0001506998923561258,3.3211040746780974e-05,1.0,1.0,2890.0,4.0,0.00625,0.025,,,,,,
115,0.3880849475312728,0.0001468371791730739,3.124520650073877e-05,0.0001468371791730739,3.124520650073877e-05,1.0,1.0,2870.0,4.0,0.00625,0.025,,,,,,
116,0.388690817074941,0.00014615678236161298,3.330631137523659e-05,0.00014615678236161298,3.330631137523659e-05,1.0,1.0,2854.0,4.0,0.00625,0.025,,,,,,
117,0.3890281401044004,0.00014769057455679363,3.1671158154472885e-05,0.00014769057455679363,3.1671158154472885e-05,1.0,1.0,2850.0,4.0,0.00625,0.025,,,,,,
118,0.3890046402808724,0.00014594270279975473,3.262159886147501e-05,0.00014594270279975473,3.262159886147501e-05,1.0,1.0,2851.0,4.0,0.00625,0.025,,,,,,
119,0.3895518815683361,0.00014584361517668598,3.327790162912672e-05,0.00014584361517668598,3.327790162912672e-05,1.0,1.0,2857.0,4.0,0.00625,0.025,,,,,,
120,0.39138671558513055,0.0001497509672778001,3.367754152682478e-05,0.0001497509672778001,3.367754152682478e-05,1.0,1.0,2848.0,4.0,0.00625,0.025,3.0,-1.0074102308507564,-0.6160235152656259,0.001649275572799864,0.38850778322412416,0.3955609532847109
121,0.3943343130043328,0.00015162729650522387,3.299666442209371e-05,0.00015162729650522387,3.299666442209371e-05,1.0,1.0,2855.0,4.0,0.00625,0.025,,,,,,
122,0.3982211658728268,0.00015179628103600672,3.285435501626149e-05,0.00015179628103600672,3.285435501626149e-05,1.0,1.0,2871.0,4.0,0.00625,0.025,,,,,,
123,0.4038638824831673,0.00015137380369581948,3.288770298307024e-05,0.00015137380369581948,3.288770298307024e-05,1.0,1.0,2895.0,4.0,0.00625,0.025,,,,,,
124,0.4126797904529429,0.00015141136451863016,3.181655914396917e-05,0.00015141136451863016,3.181655914396917e-05,1.0,1.0,2934.0,4.0,0.00625,0.025,,,,,,
125,0.425355188375456,0.00015176351151325096,3.2245810888407636e-05,0.00015176351151325096,3.2245810888407636e-05,1.0,1.0,2962.0,4.0,0.00625,0.025,,,,,,
126,0.44175962576828737,0.0001528120290915803,3.154620704653457e-05,0.0001528120290915803,3.154620704653457e-05,1.0,1.0,2973.0,4.0,0.00625,0.025,,,,,,
127,0.46088499997461485,0.00016566024509445106,3.0448765557258046e-05,0.00016566024509445106,3.0448765557258046e-05,1.0,1.0,2968.0,4.0,0.00625,0.025,,,,,,
128,0.4818197476514814,0.0001668986996913205,3.0415208433833367e-05,0.0001668986996913205,3.0415208433833367e-05,1.0,1.0,2975.0,4.0,0.00625,0.025,,,,,,
129,0.5044450296428004,0.00016404039439244848,3.649347314798436e-05,0.00016404039439244848,3.649347314798436e-05,1.0,1.0,2998.0,4.0,0.00625,0.025,,,,,,
130,0.5298234531797508,0.00016769975950944416,4.316319479248673e-05,0.00016769975950944416,4.316319479248673e-05,1.0,1.0,3012.0,4.0,0.00625,0.025,3.25,-1.1458884542720593,-0.6160650010923086,0.0017167311929400563,0.4623691348005841,0.2945125532452554
131,0.5601352358718392,0.00016938231874208894,4.300358050108561e-05,0.00016938231874208894,4.300358050108561e-05,1.0,1.0,3024.0,4.0,0.00625,0.025,,,,,,
132,0.5961047093810447,0.00018437201019244888,4.286316480797665e-05,0.00018437201019244888,4.286316480797665e-05,1.0,1.0,3031.0,4.0,0.00625,0.025,,,,,,
133,0.6388848131573178,0.00018525853194841044,4.29556440718055e-05,0.00018525853194841044,4.29556440718055e-05,1.0,1.0,3035.0,4.0,0.00625,0.025,,,,,,
134,0.6913250817314163,0.00018319601165823197,4.3217821644555964e-05,0.00018319601165823197,4.3217821644555964e-05,1.0,1.0,3056.0,5.0,0.003125,0.025,,,,,,
135,0.7536754519628509,0.0001802700086652523,4.321193355536044e-05,0.0001802700086652523,4.321193355536044e-05,1.0,1.0,3377.0,8.0,0.003125,0.025,,,,,,
136,0.8172787798058025,0.00018222295345769683,4.391426648612519e-05,0.00018222295345769683,4.391426648612519e-05,1.0,1.0,4046.0,8.0,0.003125,0.025,,,,,,
137,0.8574827531808509,0.00016597045680774393,4.390853509843611e-05,0.00016597045680774393,4.390853509843611e-05,1.0,1.0,4356.0,8.0,0.003125,0.025,,,,,,
138,0.8613273816348009,0.00018663506612084962,4.280030130457706e-05,0.00018663506612084962,4.280030130457706e-05,1.0,1.0,4473.0,8.0,0.003125,0.025,,,,,,
139,0.8422660227100156,0.00018583125702051632,4.206807500438065e-05,0.00018583125702051632,4.206807500438065e-05,1.0,1.0,4382.0,8.0,0.003125,0.025,,,,,,
140,0.8073744944803081,0.00018827332372374907,4.260210404549865e-05,0.00018827332372374907,4.260210404549865e-05,1.0,1.0,4086.0,8.0,0.003125,0.025,3.5,-1.4236806862641678,-0.6163061917838597,0.002108905315323911,0.5671036365597626,0.22875340029709107
141,0.7650125203110728,0.00018471962598459483,4.3805270368399135e-05,0.00018471962598459483,4.3805270368399135e-05,1.0,1.0,3588.0,8.0,0.003125,0.025,,,,,,
142,0.7211085950586428,0.00018166082882614646,4.353861494291331e-05,0.00018166082882614646,4.353861494291331e-05,1.0,1.0,3184.0,7.0,0.003125,0.025,,,,,,
143,0.6813166148478262,0.00017780387695012935,4.394422776653581e-05,0.00017780387695012935,4.394422776653581e-05,1.0,1.0,3156.0,4.0,0.00625,0.025,,,,,,
144,0.6473294619875798,0.00017851323237261097,4.4192494570718634e-05,0.00017851323237261097,4.4192494570718634e-05,1.0,1.0,3150.0,4.0,0.00625,0.025,,,,,,
145,0.6194979396135636,0.00017801090093841712,4.48193020206712e-05,0.00017801090093841712,4.48193020206712e-05,1.0,1.0,3154.0,4.0,0.00625,0.025,,,,,,
146,0.5974031504500461,0.0001727338481626142,4.512468574277832e-05,0.0001727338481626142,4.512468574277832e-05,1.0,1.0,3152.0,4.0,0.00625,0.025,,,,,,
147,0.5795101769979123,0.00017288746764975452,4.539286663572639e-05,0.00017288746764975452,4.539286663572639e-05,1.0,1.0,3156.0,4.0,0.00625,0.025,,,,,,
148,0.564863429643096,0.0001678985907794977,4.566628113516383e-05,0.0001678985907794977,4.566628113516383e-05,1.0,1.0,3156.0,4.0,0.00625,0.025,,,,,,
149,0.5538194524222001,0.0001710937659217315,4.570582023625717e-05,0.0001710937659217315,4.570582023625717e-05,1.0,1.0,3146.0,4.0,0.00625,0.025,,,,,,
150,0.5457287829076035,0.00017110034708416405,4.6160810701755515e-05,0.00017110034708416405,4.6160810701755515e-05,1.0,1.0,3157.0,4.0,0.00625,0.025,3.75,-1.1620174667703829,-0.6162886838627794,0.0020804375766218302,0.4696390532100674,0.3125419122268625
