t,N,KE,PE,E,dE_rel,px,py,pz,p_norm,Lz,Q,r_hm,com_x,com_y,com_z,t_over_tff
3.22045,200,0.6514781808337908,-1.3485428252813663,-0.6970646444475754,0.003181226440595094,0.0012581383847505778,0.001205794375641424,-0.0003072308715047524,0.001769531881576835,0.0004965960997343618,0.48309788063116454,0.27774325284267193,0.005100082156133087,0.003366891534701354,-0.002369852902206842,1.4497118401840763
3.3315,200,0.6138477951009266,-1.3099182513620085,-0.6960704562610819,0.0017504395943769037,0.001285763052869045,0.0009154145623942435,-0.00020152372255434839,0.0015911575220319113,0.00048138124327888355,0.4686153463872028,0.2799908627652943,0.005232438392876397,0.003470231182005253,-0.0023928692167470367,1.4997019036386996
3.44255,200,0.6083697201749486,-1.3062020639668335,-0.6978323437918849,0.004286061660537009,0.0014216962937578417,0.0009521418666529034,-0.00012890875853713437,0.0017159288895364062,0.0005120782990178275,0.46575467682800725,0.28177952714760957,0.005379235813205957,0.0035765686301580234,-0.002413701102148531,1.549691967093323
3.5536000000000003,200,0.5345896771701234,-1.230866671040659,-0.6962769938705357,0.002047678385654498,0.0014376201208546417,0.0009596389900264093,-0.0001830389223181614,0.0017381489723692892,0.0005257830160015533,0.43431972751211523,0.2863106145573498,0.005532080802608908,0.0036819846972172723,-0.0024309789405724024,1.5996820305479462
3.66465,200,0.5127166499676215,-1.209290785255212,-0.6965741352875905,0.002475309730267595,0.0015221502059263087,0.0009384895030224436,-0.0003107247083495067,0.0018150078900830442,0.0005380491090759086,0.42398127581813694,0.28817560285690735,0.005700163159859588,0.003787169986186288,-0.002458835308680866,1.6496720940025693
3.7757,200,0.5175191678582423,-1.2125536182731673,-0.6950344504149251,0.0002594708246570298,0.0014701072278981119,0.0010213991356392727,-0.00014582022813315092,0.001796033127404873,0.0005431041011760883,0.42680105857525397,0.29374780988440813,0.005865329146684393,0.003896302112699245,-0.002488866773237771,1.6996621574571928
3.88675,200,0.5782276077752893,-1.2737947247805728,-0.6955671170052835,0.001026058439817451,0.0013421409738641522,0.000976886933303677,-2.930849417711772e-06,0.001660017790285028,0.00044366269940520025,0.4539409659393088,0.2638869505212595,0.006021342176222526,0.004008840704258391,-0.002502637574224828,1.7496522209118162
3.9978000000000002,200,0.6232055528478723,-1.3185658925804795,-0.6953603397326072,0.0007284747369920031,0.0010216247724780041,0.0007390903176007825,8.524502784462308e-05,0.001263818969664639,0.00042239978043489873,0.472638915017161,0.26069023779643014,0.006158671044108135,0.004100892588079878,-0.0024974923748148237,1.7996422843664395
4.10885,200,0.646355739670859,-1.3423139897010372,-0.6959582500301782,0.0015889578936066039,0.0007722282932083783,0.0009226185003449144,0.00011233576407716729,0.0012083793931961207,0.00041173517440958447,0.48152350689186857,0.23768064424689173,0.0062665198203462995,0.004192787454804025,-0.00248749975076672,1.8496323478210628
4.2199,200,0.5911840088664009,-1.2865533138781924,-0.6953693050117915,0.0007413771268048943,0.0005806069983204049,0.000848186407538773,0.0003499521376683178,0.001085813596843761,0.00047449922416702313,0.45950991885779924,0.2482177900069815,0.006336324964813003,0.00429205136333376,-0.002463693260720547,1.899622411275686
4.3309500000000005,200,0.5210827542936821,-1.216035679445076,-0.6949529251513938,0.00014214366639904644,0.0005624512399353301,0.0008397788444204487,0.0004067000798735,0.0010894883477165077,0.00047571767758200235,0.4285094287130393,0.27746538788864145,0.0064006636864645874,0.004384632642030512,-0.002417359291800456,1.9496124747303096
4.442,200,0.5314660390607091,-1.2273220281007196,-0.6958559890400104,0.0014417888952207953,0.0004728779367578477,0.0008860314758178245,0.00044245130451473554,0.001097464567117801,0.00047915667796194484,0.43302900696987623,0.28361347621833916,0.006456078849669771,0.004477104908221304,-0.002368842946682355,1.9996025381849327
4.55305,200,0.5341356952594233,-1.2304233516619707,-0.6962876564025474,0.0020630233784406397,0.0005549245038575882,0.0008796447076612156,0.0005007505070244866,0.0011543253817634161,0.0004652147941018463,0.43410724815808294,0.27687078801321363,0.006509791316354598,0.0045830632505423335,-0.00231863421220899,2.049592601639556
4.6641,200,0.546726460258234,-1.2435684322815408,-0.6968419720233068,0.0028607672156843833,0.0005467538516720827,0.0010455111216541373,0.0006079789242056077,0.001327279794202774,0.00044542246422473705,0.4396432444454786,0.2690811844876013,0.006572661835014939,0.004691394925154744,-0.0022562304383949676,2.0995826650941796
4.77515,200,0.5313880948479638,-1.2276697798409422,-0.6962816849929784,0.0020544296188478046,0.0005306070490993336,0.0010597492027898847,0.0006387977760422794,0.001346356123781617,0.000446634127807095,0.43284285690962504,0.26194753687172156,0.006628996205691667,0.004806853189263565,-0.002183664927814523,2.1495727285488027
4.8862000000000005,200,0.5211553185131202,-1.2164205837351922,-0.695265265222072,0.0005916481674023473,0.00048697566887849903,0.0011182353350048337,0.00047970338376526777,0.0013106147042242745,0.00042309251370014765,0.4284334920680467,0.27378822547745685,0.006685546978395168,0.004929972487210614,-0.0021243777247346323,2.199562792003426
4.99725,200,0.5214688432049227,-1.2173930712609102,-0.6959242280559875,0.001539995138048154,0.0009934574521335538,0.001398202069204904,0.0004342640395286046,0.0017693252927475686,0.0009438672071459622,0.4283487852159478,0.285133924391337,0.006760057559669305,0.0050634688256067035,-0.002069059688757937,2.2495528554580493
5.1083,200,0.4976512214219721,-1.1929010975683785,-0.6952498761464063,0.0005695009649541277,0.0013931984549577956,0.0011633745806714183,0.00036638363529097506,0.00185166933280708,0.0009578791169277939,0.4171772684561942,0.2841840759352493,0.0068956952056782005,0.005203274342976526,-0.002019915450028138,2.2995429189126724
5.21935,200,0.5162060318258876,-1.2115847636316652,-0.6953787318057776,0.0007549437060707975,0.001405052417322286,0.0011783032969584892,0.0003365505683673722,0.0018643597399951668,0.0010434978939271677,0.4260585369847221,0.27585742291502163,0.007047962937070441,0.005332733353561439,-0.0019794434743824548,2.349532982367296
5.3304,200,0.5677375443129907,-1.263954873515863,-0.6962173292028723,0.0019618119241168333,0.0013873999016337656,0.0010753364586857728,0.00017988649325840047,0.0017645356717530666,0.0010384793354303716,0.44917548577802563,0.2664793105972818,0.00720415070310841,0.005459985457301141,-0.001945164836891163,2.399523045821919
5.441450000000001,200,0.5806805893149927,-1.2759546934380355,-0.6952741041230428,0.0006043686798927064,0.0014925564594491987,0.0008759290066401794,0.00024204858326735176,0.0017474449708013442,0.0010256985688936798,0.4550949906774197,0.2654056886388692,0.007364419763689006,0.0055714700270430625,-0.001926111260864157,2.4495131092765425
5.5525,200,0.630382810784939,-1.3268082798284335,-0.6964254690434946,0.0022613565678594443,0.0013859182592057511,0.0008715045864407214,0.0003032996871090224,0.001665016626219553,0.0010108977215010986,0.4751122075198779,0.2460810301654076,0.007520974995374888,0.0056607168235425385,-0.001891093869170785,2.499503172731166
