step,kinetic_energy,p_norm,L_norm,dp_abs,dL_abs,dp_rel,dL_rel,t,PE,E,dE_rel,Q_virial,r_hm
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1,0.0005317084877504691,3.954149103523631e-08,3.414912966451586e-08,3.954149103523631e-08,3.414912966451586e-08,1.0,1.0,,,,,,
2,0.0021393364430116117,7.289578913906901e-08,7.133839536283535e-08,7.289578913906901e-08,7.133839536283535e-08,1.0,1.0,,,,,,
3,0.0048604593627810805,1.0513057181136941e-07,1.0719796658690196e-07,1.0513057181136941e-07,1.0719796658690196e-07,1.0,1.0,,,,,,
4,0.008756250482079892,1.351246158939649e-07,1.4221176362577123e-07,1.351246158939649e-07,1.4221176362577123e-07,1.0,1.0,,,,,,
5,0.013901825092314605,1.6632790498698002e-07,1.7447615207588944e-07,1.6632790498698002e-07,1.7447615207588944e-07,1.0,1.0,,,,,,
6,0.020361306391501736,1.8970502762959002e-07,2.0807024912146133e-07,1.8970502762959002e-07,2.0807024912146133e-07,1.0,1.0,,,,,,
7,0.02819140171322727,2.1651477851995397e-07,2.424007490979663e-07,2.1651477851995397e-07,2.424007490979663e-07,1.0,1.0,,,,,,
8,0.03754460335989894,2.522728285312991e-07,2.660071508140692e-07,2.522728285312991e-07,2.660071508140692e-07,1.0,1.0,,,,,,
9,0.04866462023829001,3.011654203027813e-07,2.784824662338498e-07,3.011654203027813e-07,2.784824662338498e-07,1.0,1.0,,,,,,
10,0.061658731524067985,3.7040234543246794e-07,2.721585101865738e-07,3.7040234543246794e-07,2.721585101865738e-07,1.0,1.0,0.25,-0.7678555187444753,-0.7061967872204074,0.0,0.08029991322441299,0.6838401325651654
11,0.07642812648942766,4.5620277603044356e-07,2.555437816023905e-07,4.5620277603044356e-07,2.555437816023905e-07,1.0,1.0,,,,,,
12,0.09312468131243533,4.2091088247523927e-07,2.4056102368698505e-07,4.2091088247523927e-07,2.4056102368698505e-07,1.0,1.0,,,,,,
13,0.11206299594691971,5.434459982927142e-07,2.2914482703406818e-07,5.434459982927142e-07,2.2914482703406818e-07,1.0,1.0,,,,,,
14,0.132885027411311,6.368564421288136e-07,2.1416444919123603e-07,6.368564421288136e-07,2.1416444919123603e-07,1.0,1.0,,,,,,
15,0.15434064138673062,6.860395329000066e-07,2.003198972399251e-07,6.860395329000066e-07,2.003198972399251e-07,1.0,1.0,,,,,,
