step,kinetic_energy,p_norm,L_norm,dp_abs,dL_abs,dp_rel,dL_rel,t,PE,E,dE_rel,Q_virial,r_hm
0,0.4908738521234061,1.3451038799530515e-16,0.004048530304978823,0.0,0.0,0.0,0.0,,,,,,
1,0.5099158431724541,3.594709320269882e-07,0.004048526059668455,3.59470931992906e-07,6.111919006314985e-09,0.999999999905188,1.5096636423342654e-06,,,,,,
2,0.5813507087404569,9.329589525196326e-07,0.004048531976029915,9.329589525014263e-07,7.821421408739613e-09,0.9999999999804855,1.931915433803608e-06,,,,,,
3,0.7170668126517423,1.9865176446945946e-06,0.0040485320428616575,1.9865176446988695e-06,1.2763380420481866e-08,1.000000000002152,3.1525946405651316e-06,,,,,,
4,0.9277777733769207,3.4431374974107454e-06,0.004048543001639483,3.443137497423331e-06,2.7929810385547677e-08,1.0000000000036553,6.8987313150032805e-06,,,,,,
5,1.2140728248891224,4.973996652908013e-06,0.004048545475088935,4.973996652923873e-06,3.510328536242528e-08,1.0000000000031886,8.670591840555815e-06,,,,,,
6,1.561998894696757,6.312220449679681e-06,0.004048535840697778,6.312220449699498e-06,2.4659189196571988e-08,1.0000000000031395,6.090890674274456e-06,,,,,,
7,1.9309858838468188,7.395855772114825e-06,0.004048529104828659,7.395855772137482e-06,2.0296871584697716e-08,1.0000000000030633,5.013392529070839e-06,,,,,,
8,2.2091576742299686,8.32758522875576e-06,0.004048521848767722,8.327585228783422e-06,2.2505639958348036e-08,1.0000000000033216,5.558965417813701e-06,,,,,,
9,2.242088958128144,8.852966409614166e-06,0.0040485234119126004,8.85296640964504e-06,2.5463164550978813e-08,1.0000000000034874,6.289483499645436e-06,,,,,,
10,2.0217869230551635,8.752972752256773e-06,0.00404852739256471,8.752972752286914e-06,2.7655343145285403e-08,1.0000000000034435,6.830958659559808e-06,0.25,-4.0937722125994025,-2.071985289544239,0.0,0.4938689350698874,0.08885004525906794
11,1.7032691805822409,8.05234672809009e-06,0.00404856080532105,8.05234672811555e-06,3.346874481396917e-08,1.000000000003162,8.266825280228218e-06,,,,,,
12,1.4110885252086218,7.256544127324006e-06,0.004048585925103674,7.256544127343591e-06,5.6918711694099917e-08,1.000000000002699,1.4058911616811585e-05,,,,,,
13,1.1974907068070875,6.573761606565733e-06,0.0040485822788689394,6.573761606582879e-06,5.728207957963259e-08,1.0000000000026084,1.4148676162173887e-05,,,,,,
14,1.061568422293788,5.582484800003078e-06,0.004048575824083219,5.5824848000182725e-06,5.4598792564850735e-08,1.0000000000027218,1.3485925653180617e-05,,,,,,
15,0.9792232466760887,4.408782923850695e-06,0.004048579673595712,4.4087829238618815e-06,5.381297041881137e-08,1.0000000000025373,1.3291814601000016e-05,,,,,,
16,0.9479390396416983,3.4150931390823565e-06,0.004048599108490296,3.415093139084925e-06,6.97832616026924e-08,1.000000000000752,1.72363970185021e-05,,,,,,
17,0.9684073931117673,2.193070761089826e-06,0.004048606130224028,2.1930707610685736e-06,7.898383870092677e-08,0.9999999999903093,1.950889668206777e-05,,,,,,
18,1.02683202936224,1.1267636940826225e-06,0.004048574536501431,1.1267636939847174e-06,5.0248528271216645e-08,0.9999999999131094,1.2411412416439992e-05,,,,,,
19,1.091622838806669,1.3491752528490814e-06,0.004048539335626655,1.3491752527292288e-06,3.610674314414191e-08,0.9999999999111661,8.918461734188166e-06,,,,,,
20,1.123843760509555,2.128185968960609e-06,0.00404854005156126,2.1281859688570044e-06,4.2357282674597895e-08,0.9999999999513177,1.0462359797641974e-05,0.5,-3.183258254597166,-2.059414494087611,0.006067029297970057,0.3530482513903902,0.11019505047747873
21,1.1189075932451893,3.1050282030049965e-06,0.004048558408187048,3.1050282029135097e-06,5.0125141966140625e-08,0.9999999999705359,1.2380985257561531e-05,,,,,,
22,1.1012860196490004,4.099535291811785e-06,0.004048566728926764,4.099535291725802e-06,6.07548735707325e-08,0.9999999999790261,1.5006514067470495e-05,,,,,,
23,1.0894787350951474,4.9354052109186134e-06,0.004048568413950211,4.935405210834624e-06,6.06190589844797e-08,0.9999999999829823,1.4972961498094913e-05,,,,,,
24,1.0890833499187995,5.750875396179379e-06,0.004048576425536288,5.750875396100146e-06,7.906156082666603e-08,0.9999999999862225,1.9528237216416943e-05,,,,,,
25,1.1018161157973014,6.6934985029998184e-06,0.0040485733157288135,6.693498502924208e-06,9.58912050046314e-08,0.9999999999887039,2.3685184267774417e-05,,,,,,
26,1.114211334454465,7.583336475463044e-06,0.0040485601955689695,7.583336475388459e-06,1.0607462200469396e-07,0.9999999999901645,2.6200579188816194e-05,,,,,,
27,1.1091796635646463,8.642671108739264e-06,0.004048536422922083,8.642671108665864e-06,1.1683881020352038e-07,0.9999999999915072,2.8859518106839823e-05,,,,,,
28,1.0992819655667223,9.653403871583646e-06,0.004048518932433759,9.65340387151141e-06,1.1868929197627457e-07,0.999999999992517,2.9316636664498277e-05,,,,,,
29,1.1029834752036076,1.0216649898731548e-05,0.004048515724408148,1.0216649898659979e-05,1.090098548164229e-07,0.9999999999929948,2.6925784569863335e-05,,,,,,
30,1.1192963305490184,1.0642822737593966e-05,0.004048516272853902,1.064282273752228e-05,1.0321179540451327e-07,0.9999999999932644,2.5493645256300764e-05,0.75,-3.1730018242872813,-2.0537054937382626,0.008822357908726887,0.35275628333445236,0.10172573025145461
31,1.1469733651632226,1.1011146075838024e-05,0.0040485191182014,1.1011146075766131e-05,1.0190032998939417e-07,0.9999999999934709,2.5169709082843873e-05,,,,,,
32,1.181786363619812,1.1385511145262865e-05,0.004048534619553114,1.138551114519152e-05,9.780967949043004e-08,0.9999999999937337,2.415927951265154e-05,,,,,,
33,1.2178749421048427,1.1616001578702196e-05,0.00404856881469329,1.1616001578632004e-05,1.0367244920288483e-07,0.9999999999939573,2.560718464921012e-05,,,,,,
34,1.2424727119771328,1.1697918476396305e-05,0.004048604403361656,1.1697918476327512e-05,1.274946927295308e-07,0.9999999999941193,3.149102259130796e-05,,,,,,
35,1.2446941760399837,1.1667194567117016e-05,0.004048623743772324,1.1667194567047976e-05,1.4531413564473441e-07,0.9999999999940825,3.5892230259297274e-05,,,,,,
36,1.22883061678771,1.1456879695648367e-05,0.004048623872745199,1.145687969557857e-05,1.4405272896946022e-07,0.9999999999939079,3.5580664812852625e-05,,,,,,
37,1.2058534333549753,1.1284388645626678e-05,0.004048623900958813,1.1284388645557947e-05,1.391784726076638e-07,0.9999999999939091,3.437673540748078e-05,,,,,,
38,1.187583668634331,1.1242650973790618e-05,0.004048632280778501,1.1242650973722845e-05,1.379334108376e-07,0.9999999999939718,3.4069137741271265e-05,,,,,,
39,1.1807917628165432,1.1134974921297721e-05,0.004048637568171419,1.1134974921229203e-05,1.385116176267622e-07,0.9999999999938466,3.4211908399921665e-05,,,,,,
40,1.1803497645098415,1.1030134954957299e-05,0.004048619159700768,1.1030134954887981e-05,1.233003162037284e-07,0.9999999999937156,3.0454906065514317e-05,1.0,-3.238408566677415,-2.058058802167573,0.006721325410437211,0.364484511514516,0.09634596008520897
41,1.1674702293375716,1.1068527877616527e-05,0.00404857734030812,1.1068527877548508e-05,9.878032945511944e-08,0.9999999999938548,2.439877545913491e-05,,,,,,
