step,kinetic_energy,p_norm,L_norm,dp_abs,dL_abs,dp_rel,dL_rel,t,PE,E,dE_rel,Q_virial,r_hm
0,2.945243112740431,2.1901069056567693e-16,0.00196737314855832,0.0,0.0,0.0,0.0,,,,,,
1,2.1675289892074425,0.0005501889416246419,0.001962623839760268,0.0005501889416246656,5.388726986773701e-06,1.0000000000000429,0.0027390467287420946,,,,,,
2,0.8370526072176789,0.0006329596362093314,0.001960667660838809,0.0006329596362093765,7.0966902799745234e-06,1.0000000000000713,0.0036071907788184153,,,,,,
3,0.5128468027274092,0.0005963763607077967,0.0019600775644181404,0.0005963763607078663,7.933290749479943e-06,1.0000000000001168,0.004032428090875091,,,,,,
4,0.7981879574645918,0.0004482660489862061,0.001959991891405698,0.0004482660489862488,8.745535132168272e-06,1.0000000000000953,0.004445285399252781,,,,,,
5,1.4729299585959914,0.0004557121959449519,0.0019598072175361202,0.00045571219594497687,8.070435266872132e-06,1.0000000000000548,0.004102137549648933,,,,,,
6,1.7911177955005408,0.0006945556499386631,0.001959515531332531,0.0006945556499387354,8.704706832947946e-06,1.0000000000001041,0.004424532702058431,,,,,,
7,1.5573239876923688,0.0008352070752845322,0.0019592787959369163,0.0008352070752846293,9.721006561342318e-06,1.0000000000001161,0.004941109706852418,,,,,,
8,1.2781273644919624,0.0008830867864817123,0.001961704415398538,0.0008830867864818337,7.333226419577209e-06,1.0000000000001374,0.003727420202390663,,,,,,
9,1.2347197580834892,0.0008558034309691368,0.0019631600389576247,0.0008558034309692678,6.3369894173921226e-06,1.000000000000153,0.003221040920496365,,,,,,
10,1.3449588856833472,0.000711870127582087,0.001961029036355142,0.0007118701275822397,9.032658647253392e-06,1.0000000000002145,0.004591227980249946,0.25,-4.902518126189275,-3.5575592405059275,0.0,0.2743404207928514,0.050625112690159874
11,1.3401088620345145,0.0006619969466310509,0.001961238888582623,0.0006619969466311911,1.0201646551945952e-05,1.0000000000002118,0.0051854151610342255,,,,,,
12,1.2060554150758098,0.0007426160669980264,0.001961486201835125,0.0007426160669981395,1.2362729873216367e-05,1.0000000000001523,0.006283876488949596,,,,,,
13,1.1830012458333912,0.0007785993742157516,0.0019625620565090385,0.0007785993742158757,1.2162135630445251e-05,1.0000000000001592,0.006181916043409252,,,,,,
14,1.3060565290071073,0.0007657472145186039,0.001964308645395091,0.0007657472145187228,1.0589749225913945e-05,1.0000000000001552,0.005382684638993907,,,,,,
15,1.4238780719232387,0.0008735898319759178,0.001964796823668553,0.0008735898319759892,1.0324679081566456e-05,1.0000000000000817,0.005247951609552221,,,,,,
16,1.4489759538097438,0.0009865401328822583,0.001965759392219948,0.0009865401328822874,1.0737480930544579e-05,1.0000000000000295,0.005457775480169049,,,,,,
17,1.4303146072765476,0.0009560501811916362,0.0019664051753703407,0.000956050181191642,1.119243875070624e-05,1.0000000000000062,0.00568902689299587,,,,,,
18,1.3867500518972193,0.0008166578776492592,0.001968401250096506,0.0008166578776492578,1.2511592630573033e-05,0.9999999999999982,0.0063562206282685605,,,,,,
19,1.3729168856369565,0.000826671789433317,0.0019708029968082425,0.0008266717894333602,1.398933466029157e-05,1.0000000000000524,0.007098291753639302,,,,,,
20,1.3758902005762847,0.0008649071342943893,0.0019711796106682443,0.0008649071342944493,1.369895625302161e-05,1.0000000000000693,0.0069496235547898974,0.5,-4.881789420711983,-3.5058992201356984,0.014521197505872713,0.28184136635201656,0.05358951997915536
21,1.3121968667091821,0.0006096657985851948,0.0019728724055110983,0.0006096657985852433,1.3699364612944267e-05,1.0000000000000795,0.006943867517572819,,,,,,
22,1.1932067918569023,0.0003618941105538454,0.001976321100074877,0.0003618941105538327,1.6044326285666435e-05,0.9999999999999649,0.008118279102043977,,,,,,
23,1.1385403744386882,0.0002575951204136809,0.0019794942835118325,0.0002575951204135886,1.6134103227421177e-05,0.9999999999996418,0.008150618752380314,,,,,,
24,1.2086163650109438,0.0003891569118798897,0.001982006829345089,0.0003891569118798112,1.6932828632659416e-05,0.9999999999997982,0.008543274615382885,,,,,,
25,1.3722273167136507,0.0006076385545972509,0.0019833818220267086,0.0006076385545971903,1.8901662496052284e-05,0.9999999999999003,0.009530017007384749,,,,,,
26,1.4957557937729768,0.000789646382897653,0.001982868073837247,0.000789646382897656,1.7195832048180718e-05,1.0000000000000038,0.008672201784409861,,,,,,
27,1.4928848828458623,0.0008153453067692343,0.0019822009957066347,0.0008153453067692596,1.6351230025095047e-05,1.000000000000031,0.00824902724825138,,,,,,
28,1.4268601522650497,0.0008690492424242175,0.001983082446952967,0.0008690492424242601,1.793986429729101e-05,1.000000000000049,0.00904645408205587,,,,,,
29,1.3457225191855537,0.000907083244216304,0.0019835450833088847,0.0009070832442163881,1.854235111914245e-05,1.0000000000000928,0.009348086552290866,,,,,,
30,1.280291490233626,0.000925727425659546,0.001984855265322452,0.0009257274256596305,1.9800165486211503e-05,1.0000000000000913,0.00997562181592865,0.75,-4.756757808075521,-3.4764663178418944,0.022794538947017152,0.26915212880085726,0.05830274714083445
31,1.2809869046453795,0.001102663069269763,0.00198611470518564,0.0011026630692698499,2.096236925712065e-05,1.0000000000000788,0.010554460526569293,,,,,,
32,1.2812756613492557,0.0012618958707032405,0.0019862956055038024,0.0012618958707033253,2.0507914824506478e-05,1.0000000000000673,0.010324704322801373,,,,,,
33,1.2293717219854112,0.0013622479413951615,0.0019877825140016377,0.0013622479413952114,2.1770883923533018e-05,1.0000000000000366,0.01095234703504142,,,,,,
34,1.211606616644207,0.0015320761805352136,0.0019888983771716067,0.0015320761805352383,2.3556054816911592e-05,1.0000000000000162,0.01184376994183606,,,,,,
35,1.2696425225596997,0.0016575141614642735,0.0019891296231136224,0.0016575141614642876,2.4622527081883926e-05,1.0000000000000084,0.012378543256191529,,,,,,
36,1.371485034760652,0.0015499095338013644,0.0019882666219788463,0.001549909533801381,2.3527597298483945e-05,1.0000000000000109,0.011833220473755084,,,,,,
37,1.4301717414642938,0.001297589793248332,0.0019867552985852214,0.0012975897932483793,2.1310894546962923e-05,1.0000000000000364,0.01072648179780294,,,,,,
38,1.3950768748613631,0.0013807591256786522,0.0019867666066422677,0.001380759125678724,2.1869390625964165e-05,1.000000000000052,0.011007528792183849,,,,,,
39,1.3135937285970873,0.001677664408599725,0.0019877310752123983,0.001677664408599791,2.3868132997143537e-05,1.0000000000000395,0.012007727451055277,,,,,,
40,1.306819704389655,0.0018829445271941064,0.00198561576783935,0.0018829445271941708,2.0863038837452704e-05,1.0000000000000342,0.010507087612501608,1.0,-4.752695681849435,-3.44587597745978,0.03139322650612138,0.27496389246641756,0.05935738310778825
41,1.3783354750452095,0.0019600087203078265,0.001981109225199413,0.001960008720307908,1.5808215623271708e-05,1.0000000000000415,0.007979477063754774,,,,,,
42,1.3717316444567378,0.001958932884444096,0.001978213084220928,0.0019589328844442054,1.6480163318947963e-05,1.0000000000000557,0.00833083324056482,,,,,,
43,1.2739573137512998,0.0020824251963826924,0.001979638555710739,0.002082425196382809,2.0999500799720493e-05,1.000000000000056,0.010607744903301883,,,,,,
44,1.2274070940422301,0.002072293480858692,0.0019831710930818835,0.0020722934808587988,2.3941738730731802e-05,1.0000000000000515,0.01207245245468252,,,,,,
45,1.2706430000311617,0.0018297353855527049,0.0019849246336369163,0.001829735385552808,2.2992334641265466e-05,1.0000000000000564,0.011583479922427744,,,,,,
46,1.3661321925697993,0.0017272254951090087,0.0019860360850919817,0.0017272254951091043,2.2452746387748375e-05,1.0000000000000553,0.011305306361897494,,,,,,
47,1.4055020022043254,0.0017770990946424173,0.0019903728281955475,0.00177709909464248,2.7149217640062484e-05,1.0000000000000353,0.013640267418981849,,,,,,
48,1.3451066689617306,0.001849940627519447,0.0019928337976694195,0.001849940627519495,2.9859968731102138e-05,1.000000000000026,0.014983672379514434,,,,,,
49,1.260380955221998,0.0019343445380859599,0.001992539297291153,0.0019343445380860145,2.9968668027281233e-05,1.0000000000000282,0.015040440139887572,,,,,,
50,1.2788369874994372,0.002036768730545302,0.0019918062623826517,0.002036768730545355,3.067338527241944e-05,1.000000000000026,0.015399783529010055,1.25,-4.707259781278009,-3.428422793778572,0.03629916973891086,0.2716733401002645,0.05997023652214497
51,1.3593054490455694,0.0018885734104207468,0.0019899492569687245,0.001888573410420796,2.891863215505082e-05,1.000000000000026,0.014532346517771196,,,,,,
52,1.3978696893485114,0.0016731168947296125,0.001988437793716703,0.0016731168947296616,2.6437734563872725e-05,1.0000000000000293,0.01329573127578532,,,,,,
53,1.3577655799946122,0.00150023696687392,0.0019856275451986417,0.001500236966873971,2.1809482058178085e-05,1.000000000000034,0.01098367219517811,,,,,,
54,1.2603309805644254,0.001120440498848849,0.001984472804609287,0.0011204404988488785,2.0285376911575457e-05,1.0000000000000264,0.010222048326618084,,,,,,
55,1.218485698310419,0.0010701303055954637,0.0019846335084007876,0.0010701303055954802,2.029746929959195e-05,1.0000000000000153,0.01022731361416325,,,,,,
56,1.3012014057401575,0.0011940800114352314,0.001985582907512832,0.001194080011435256,2.0080620053538683e-05,1.0000000000000207,0.010113211580115756,,,,,,
57,1.3978496231926665,0.0011723655693621723,0.0019841342392152937,0.0011723655693622087,1.7469687645999585e-05,1.000000000000031,0.008804690378665448,,,,,,
58,1.3618874616645251,0.0011118339133097729,0.0019822728108047256,0.001111833913309822,1.5735178391463024e-05,1.0000000000000442,0.007937947948282231,,,,,,
59,1.2273545648330115,0.0008918362566266712,0.0019845088286599534,0.0008918362566267019,1.949695628723087e-05,1.0000000000000344,0.009824575232752307,,,,,,
60,1.17304375385355,0.0007061153414282048,0.001984976642672742,0.0007061153414282109,2.1047478589669658e-05,1.0000000000000087,0.010603388542310268,1.5,-4.5601031718444265,-3.3870594179908764,0.0479260669994645,0.25724061707557566,0.06224950384477369
61,1.2732437269263313,0.0006716043120635137,0.001982068279458917,0.0006716043120635402,1.8620346249363143e-05,1.0000000000000393,0.009394402020522873,,,,,,
62,1.3935115143125456,0.000775433776806494,0.0019803467169567986,0.0007754337768065422,1.6712849305262642e-05,1.0000000000000622,0.008439355170565939,,,,,,
63,1.36257829874267,0.0010818430195142414,0.001980596336869087,0.001081843019514293,1.4433486950840213e-05,1.0000000000000477,0.007287445039738167,,,,,,
64,1.2579682968912496,0.001296443495984966,0.001981765106975551,0.0012964434959850271,1.4818083850554766e-05,1.000000000000047,0.007477215033404852,,,,,,
65,1.2290645442632808,0.001281300760143889,0.0019813119227129203,0.001281300760143972,1.4657826225814415e-05,1.0000000000000648,0.00739804069101049,,,,,,
66,1.3165933314982996,0.001282457428310621,0.001979263870201695,0.0012824574283107322,1.282792673939564e-05,1.0000000000000868,0.006481160461989548,,,,,,
67,1.4328811019113956,0.0014683423311664212,0.0019772246174444854,0.0014683423311665604,1.1524774996505383e-05,1.0000000000000948,0.0058287636593362235,,,,,,
68,1.4217180012615054,0.0017222843367377314,0.001973633333529936,0.0017222843367378875,1.1691728588806458e-05,1.0000000000000906,0.005923961857644171,,,,,,
69,1.3285625027944552,0.0017777983963461347,0.0019716333921210305,0.001777798396346297,1.2922341062155703e-05,1.0000000000000913,0.006554129745314464,,,,,,
70,1.3188840214545787,0.001643620357803659,0.0019718920254643527,0.0016436203578038238,1.070563813645748e-05,1.0000000000001004,0.005429119849468662,1.75,-4.674147816202156,-3.3552637947475774,0.056863549440031615,0.2821656638420562,0.06032981053042826
71,1.3774910386876522,0.001610799439083247,0.0019709061097472106,0.0016107994390834113,8.514898633874734e-06,1.0000000000001021,0.0043202964320643664,,,,,,
72,1.3770932946985295,0.0015302859658384916,0.001967138038118772,0.0015302859658386614,5.56540809218692e-06,1.000000000000111,0.0028288523182626642,,,,,,
73,1.3010490718269423,0.0014849349699528418,0.0019610604898596083,0.0014849349699530257,8.33050399471847e-06,1.000000000000124,0.00423432839917685,,,,,,
74,1.2386032542730943,0.0016409627892084698,0.0019557420941550448,0.0016409627892086543,1.4496843092240691e-05,1.0000000000001124,0.007368629130098628,,,,,,
75,1.2442122451696525,0.0015099904967897945,0.0019534884732242603,0.0015099904967899834,1.6179771889670242e-05,1.000000000000125,0.008224048346663005,,,,,,
76,1.2971332848559098,0.0013120996210612258,0.0019527439959567188,0.001312099621061425,1.660421913209739e-05,1.0000000000001517,0.008439791477414882,,,,,,
77,1.3181977731667995,0.001184652946706309,0.0019505812145918238,0.00118465294670651,1.8612327640828592e-05,1.0000000000001696,0.009460496934436461,,,,,,
78,1.255358919246108,0.0011362164379063156,0.0019464098610628585,0.0011362164379065248,2.298490331976026e-05,1.000000000000184,0.011683042099361511,,,,,,
79,1.169643748442951,0.0011293339358909808,0.0019444870493748924,0.0011293339358911907,2.5379202272924337e-05,1.0000000000001859,0.012900045063399425,,,,,,
80,1.1562864081216555,0.0008763065714576081,0.001946932198744074,0.0008763065714578089,2.4750346149524255e-05,1.0000000000002292,0.0125804025370892,2.0,-4.492520653620166,-3.3362342454985106,0.062212595784052756,0.25738032104313113,0.06210434603116563
81,1.2211005782938558,0.0008231193872883433,0.0019469728355791809,0.000823119387288544,2.4889404179481654e-05,1.0000000000002438,0.012651084618960298,,,,,,
82,1.312404211005894,0.0010044890420594112,0.0019443856828077143,0.001004489042059614,2.602500675626352e-05,1.0000000000002018,0.013228302305200465,,,,,,
83,1.3659149397849526,0.0011467995630519777,0.0019468196902022055,0.0011467995630521602,2.2484161434465568e-05,1.0000000000001592,0.011428519013254724,,,,,,
84,1.3470897733055531,0.0013190665474124568,0.0019490103948581483,0.0013190665474126235,1.8963557019982264e-05,1.0000000000001263,0.00963902401223614,,,,,,
85,1.2963614204566314,0.0014362457034065052,0.0019514628085314353,0.0014362457034066678,1.745144476306092e-05,1.0000000000001132,0.008870429473864296,,,,,,
86,1.2690361688120437,0.001520134209453434,0.0019553107868294224,0.0015201342094535843,1.5441782780756416e-05,1.0000000000000988,0.007848934398678802,,,,,,
87,1.2730012326135582,0.0015248101679855952,0.001955747234730473,0.0015248101679857296,1.5842272357070197e-05,1.0000000000000882,0.008052500039801461,,,,,,
88,1.2842457039783368,0.001481837130775638,0.0019570134552539566,0.001481837130775752,1.3168677289316302e-05,1.0000000000000768,0.006693533099689927,,,,,,
89,1.2753673049300505,0.001506588679387387,0.0019581017985715087,0.001506588679387493,1.2962033038700996e-05,1.0000000000000704,0.006588497483662162,,,,,,
