step,kinetic_energy,p_norm,L_norm,dp_abs,dL_abs,dp_rel,dL_rel,t,PE,E,dE_rel,Q_virial,r_hm
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1,0.0002291699105547356,4.119530631554483e-06,7.928939131528306e-07,4.119530631554483e-06,7.928939131528306e-07,1.0,1.0,,,,,,
2,0.0009182524127964353,8.327034032815837e-06,1.5540993232362337e-06,8.327034032815837e-06,1.5540993232362337e-06,1.0,1.0,,,,,,
3,0.002071980417801905,1.250714646082775e-05,2.2587429262038005e-06,1.250714646082775e-05,2.2587429262038005e-06,1.0,1.0,,,,,,
4,0.0036983306762822387,1.6614840054470793e-05,2.9657815786886504e-06,1.6614840054470793e-05,2.9657815786886504e-06,1.0,1.0,,,,,,
5,0.0058086489352702116,2.074608237805435e-05,3.7767611940519935e-06,2.074608237805435e-05,3.7767611940519935e-06,1.0,1.0,,,,,,
6,0.008417887199082324,2.4819263836906336e-05,4.816440962784593e-06,2.4819263836906336e-05,4.816440962784593e-06,1.0,1.0,,,,,,
7,0.0115448963964479,2.8958379043984167e-05,5.950369130975838e-06,2.8958379043984167e-05,5.950369130975838e-06,1.0,1.0,,,,,,
8,0.01521269791111487,3.321149880803168e-05,6.9565026650885e-06,3.321149880803168e-05,6.9565026650885e-06,1.0,1.0,,,,,,
9,0.019448840178118567,3.7354108319554364e-05,8.009761806834638e-06,3.7354108319554364e-05,8.009761806834638e-06,1.0,1.0,,,,,,
10,0.02428570962129105,4.142546209402773e-05,9.118592034898e-06,4.142546209402773e-05,9.118592034898e-06,1.0,1.0,0.25,-0.6392794305380733,-0.6149937209167823,0.0,0.03798919292749663,0.7855191298102776
11,0.029761004394986912,4.53316661153904e-05,1.021147855456024e-05,4.53316661153904e-05,1.021147855456024e-05,1.0,1.0,,,,,,
12,0.035918468636495636,4.931387725539375e-05,1.1146542165611057e-05,4.931387725539375e-05,1.1146542165611057e-05,1.0,1.0,,,,,,
13,0.04280877344436003,5.360534547247381e-05,1.2182531199516604e-05,5.360534547247381e-05,1.2182531199516604e-05,1.0,1.0,,,,,,
14,0.05049089659754494,5.726880595934646e-05,1.3080587589246135e-05,5.726880595934646e-05,1.3080587589246135e-05,1.0,1.0,,,,,,
15,0.05903334061108387,5.9554912052068376e-05,1.3679308667029931e-05,5.9554912052068376e-05,1.3679308667029931e-05,1.0,1.0,,,,,,
16,0.06851634214535551,6.113621905735016e-05,1.4183223073501045e-05,6.113621905735016e-05,1.4183223073501045e-05,1.0,1.0,,,,,,
17,0.07903429306721187,6.275580697979813e-05,1.491077236268271e-05,6.275580697979813e-05,1.491077236268271e-05,1.0,1.0,,,,,,
18,0.09070041917507574,6.47181662944205e-05,1.65235626174322e-05,6.47181662944205e-05,1.65235626174322e-05,1.0,1.0,,,,,,
19,0.10365129661367324,6.729409026723865e-05,1.7990452211250392e-05,6.729409026723865e-05,1.7990452211250392e-05,1.0,1.0,,,,,,
