step,kinetic_energy,p_norm,L_norm,dp_abs,dL_abs,dp_rel,dL_rel,t,PE,E,dE_rel,Q_virial,r_hm
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1,0.00022925859203887656,4.15015751502593e-06,1.6903237949438504e-06,4.15015751502593e-06,1.6903237949438504e-06,1.0,1.0,,,,,,
2,0.0009186130129941745,8.481862052903757e-06,3.4407884389411247e-06,8.481862052903757e-06,3.4407884389411247e-06,1.0,1.0,,,,,,
3,0.0020728152904531437,1.309100953653678e-05,5.278752223075352e-06,1.309100953653678e-05,5.278752223075352e-06,1.0,1.0,,,,,,
4,0.0036998009723014005,1.7880039169651407e-05,7.619503914532846e-06,1.7880039169651407e-05,7.619503914532846e-06,1.0,1.0,,,,,,
5,0.005810841794123403,2.2703818144365765e-05,1.0445354961659233e-05,2.2703818144365765e-05,1.0445354961659233e-05,1.0,1.0,,,,,,
6,0.008420965033133849,2.798536290293544e-05,1.2985560054664435e-05,2.798536290293544e-05,1.2985560054664435e-05,1.0,1.0,,,,,,
7,0.011549282306161084,3.526863149490876e-05,1.4940987242340294e-05,3.526863149490876e-05,1.4940987242340294e-05,1.0,1.0,,,,,,
8,0.015218938013855305,4.569904960280912e-05,1.497797977048812e-05,4.569904960280912e-05,1.497797977048812e-05,1.0,1.0,,,,,,
9,0.019456722550551094,5.852053432024075e-05,1.5312871615165136e-05,5.852053432024075e-05,1.5312871615165136e-05,1.0,1.0,,,,,,
10,0.024295720978321562,6.753029132778573e-05,1.760032745657078e-05,6.753029132778573e-05,1.760032745657078e-05,1.0,1.0,0.25,-0.6392844353898733,-0.6149887144115518,0.0,0.03800455577102327,0.7855227886229509
11,0.02977373213677585,7.213869094184171e-05,1.8827473027118155e-05,7.213869094184171e-05,1.8827473027118155e-05,1.0,1.0,,,,,,
12,0.03593425167211956,7.525260558187108e-05,1.869466102586971e-05,7.525260558187108e-05,1.869466102586971e-05,1.0,1.0,,,,,,
13,0.04283155885935979,7.633889785200978e-05,1.9929412223792778e-05,7.633889785200978e-05,1.9929412223792778e-05,1.0,1.0,,,,,,
14,0.05052251946084313,7.374078221746911e-05,2.1250549720658376e-05,7.374078221746911e-05,2.1250549720658376e-05,1.0,1.0,,,,,,
15,0.059070968632924284,6.977368260260511e-05,1.7888784232083135e-05,6.977368260260511e-05,1.7888784232083135e-05,1.0,1.0,,,,,,
16,0.06856777634073183,7.056251769678813e-05,1.1389647937437355e-05,7.056251769678813e-05,1.1389647937437355e-05,1.0,1.0,,,,,,
17,0.07910465366728843,8.025326405603088e-05,7.975804467071016e-06,8.025326405603088e-05,7.975804467071016e-06,1.0,1.0,,,,,,
18,0.09074239193176008,0.000138645818303428,4.133835183155157e-05,0.000138645818303428,4.133835183155157e-05,1.0,1.0,,,,,,
19,0.10365386387230821,0.00019621181434313726,9.812935622593542e-05,0.00019621181434313726,9.812935622593542e-05,1.0,1.0,,,,,,
20,0.11803080021032648,0.00016041070176809824,0.0001127338880280036,0.00016041070176809824,0.0001127338880280036,1.0,1.0,0.5,-0.7329317165766005,-0.614900916366274,0.0001427636690241029,0.16103928584456448,0.7090266959501702
21,0.13409065566838788,0.00023522045366910347,0.000150436999571671,0.00023522045366910347,0.000150436999571671,1.0,1.0,,,,,,
22,0.1520304455436583,0.000259299247763819,0.0001727711313022789,0.000259299247763819,0.0001727711313022789,1.0,1.0,,,,,,
23,0.17203463284019957,0.0002571372945090351,0.0001667809445631995,0.0002571372945090351,0.0001667809445631995,1.0,1.0,,,,,,
24,0.19427691955670526,0.000253874161964558,0.0001557115417855176,0.000253874161964558,0.0001557115417855176,1.0,1.0,,,,,,
25,0.21888107701981727,0.0002069551097007912,0.0001472307635155798,0.0002069551097007912,0.0001472307635155798,1.0,1.0,,,,,,
26,0.24608071357489342,0.00020591510734136942,0.00015127588722145218,0.00020591510734136942,0.00015127588722145218,1.0,1.0,,,,,,
27,0.2761510703048452,0.00022771686919473579,0.00015975950965149273,0.00022771686919473579,0.00015975950965149273,1.0,1.0,,,,,,
28,0.3094233330016237,0.00023775704178217855,0.00017178134371892672,0.00023775704178217855,0.00017178134371892672,1.0,1.0,,,,,,
29,0.3463218009461854,0.00025127431211640125,0.00018267466947908496,0.00025127431211640125,0.00018267466947908496,1.0,1.0,,,,,,
30,0.38741371541264746,0.00024437598021262875,0.0001815056091471071,0.00024437598021262875,0.0001815056091471071,1.0,1.0,0.75,-1.0017499887959447,-0.6143362733832972,0.001060899188823088,0.386736930117963,0.5722675964906048
31,0.43318991428140385,0.0002652120998146489,0.0001816118179251436,0.0002652120998146489,0.0001816118179251436,1.0,1.0,,,,,,
32,0.484026700125545,0.00030266246680556294,0.0001807805357136488,0.00030266246680556294,0.0001807805357136488,1.0,1.0,,,,,,
33,0.541009238488533,0.00031973165080116585,0.00018458317672183632,0.00031973165080116585,0.00018458317672183632,1.0,1.0,,,,,,
34,0.6065297177166802,0.0003628944090098116,0.00019197820664108625,0.0003628944090098116,0.00019197820664108625,1.0,1.0,,,,,,
35,0.683690200641937,0.00038340347882487237,0.0001911623013946756,0.00038340347882487237,0.0001911623013946756,1.0,1.0,,,,,,
36,0.7759306924408612,0.0003912144319720893,0.00019566221854886944,0.0003912144319720893,0.00019566221854886944,1.0,1.0,,,,,,
37,0.8884796990572643,0.0004032429308509159,0.00019499223953106738,0.0004032429308509159,0.00019499223953106738,1.0,1.0,,,,,,
38,1.0274708497731513,0.0003494278737419173,0.00018741140843445386,0.0003494278737419173,0.00018741140843445386,1.0,1.0,,,,,,
39,1.190485870830539,0.0003032910664681362,0.00019776057400271662,0.0003032910664681362,0.00019776057400271662,1.0,1.0,,,,,,
40,1.3502180176938439,0.00038072194268080347,0.00022513622702732082,0.00038072194268080347,0.00022513622702732082,1.0,1.0,1.0,-1.9685380120369473,-0.6183199943431035,0.00541681473738783,0.6858988800001398,0.3776199931241848
41,1.4743469698596394,0.0005405210113376472,0.00023091968917394838,0.0005405210113376472,0.00023091968917394838,1.0,1.0,,,,,,
42,1.5398328280558122,0.0005971224339055875,0.000203987032115873,0.0005971224339055875,0.000203987032115873,1.0,1.0,,,,,,
43,1.5337753769070963,0.0005231506744923565,0.00015897341537912094,0.0005231506744923565,0.00015897341537912094,1.0,1.0,,,,,,
44,1.472786071602179,0.0006136088703503321,0.00014024608171157608,0.0006136088703503321,0.00014024608171157608,1.0,1.0,,,,,,
45,1.391161630722464,0.0006943935311610662,0.00013750297943027656,0.0006943935311610662,0.00013750297943027656,1.0,1.0,,,,,,
46,1.310675989513357,0.0007052422531814275,0.00013582120518434526,0.0007052422531814275,0.00013582120518434526,1.0,1.0,,,,,,
47,1.2396744059233873,0.0006923156484327808,0.00013887831629384685,0.0006923156484327808,0.00013887831629384685,1.0,1.0,,,,,,
48,1.1832237521510267,0.0006379767461356554,0.00013661041566851096,0.0006379767461356554,0.00013661041566851096,1.0,1.0,,,,,,
49,1.1409928629626171,0.0006333628789827054,0.00013436417750966464,0.0006333628789827054,0.00013436417750966464,1.0,1.0,,,,,,
50,1.1120966261787628,0.0006392932810391055,0.00013540276912309363,0.0006392932810391055,0.00013540276912309363,1.0,1.0,1.25,-1.7256714073124275,-0.6135747811336647,0.002299120690759332,0.6444428652328138,0.2590640286015549
51,1.0973528451833636,0.0006200032136464063,0.0001318931411900817,0.0006200032136464063,0.0001318931411900817,1.0,1.0,,,,,,
52,1.0968563482675873,0.000632649527267769,0.00012562144204820175,0.000632649527267769,0.00012562144204820175,1.0,1.0,,,,,,
53,1.1110657357938518,0.0006436814680260779,0.00012765787424696498,0.0006436814680260779,0.00012765787424696498,1.0,1.0,,,,,,
54,1.1420220412554287,0.0006466031042556451,0.00013038192158421627,0.0006466031042556451,0.00013038192158421627,1.0,1.0,,,,,,
55,1.1938776825401913,0.0006610117494965133,0.000128044895182963,0.0006610117494965133,0.000128044895182963,1.0,1.0,,,,,,
56,1.2489783296386199,0.0006079537834011467,0.00013048527862643777,0.0006079537834011467,0.00013048527862643777,1.0,1.0,,,,,,
57,1.2538476593792085,0.0005467203542100841,0.000135684378862939,0.0005467203542100841,0.000135684378862939,1.0,1.0,,,,,,
58,1.212863746730281,0.0005959249432974814,0.00013153730416350115,0.0005959249432974814,0.00013153730416350115,1.0,1.0,,,,,,
59,1.1713173592525439,0.0006701386629965483,0.00013233473256943758,0.0006701386629965483,0.00013233473256943758,1.0,1.0,,,,,,
60,1.1329539646691789,0.0006410834077125533,0.00014105351894482814,0.0006410834077125533,0.00014105351894482814,1.0,1.0,1.5,-1.7476863759407097,-0.6147324112715309,0.00041676072099329357,0.6482593102892131,0.21076461290721685
61,1.0927487885067202,0.0006389393960226314,0.000139254260283516,0.0006389393960226314,0.000139254260283516,1.0,1.0,,,,,,
62,1.050685494339584,0.0006405292673861427,0.00013531824223442506,0.0006405292673861427,0.00013531824223442506,1.0,1.0,,,,,,
