step,kinetic_energy,p_norm,L_norm,dp_abs,dL_abs,dp_rel,dL_rel,t,PE,E,dE_rel,Q_virial,r_hm
0,2.9452431127404295,1.2718315369458018e-16,0.0034383823041535828,0.0,0.0,0.0,0.0,,,,,,
1,2.212388240442543,5.587359502319567e-07,0.003438384060518456,5.587359503019046e-07,2.25442211947366e-09,1.0000000001251894,6.556632650087749e-07,,,,,,
2,0.976085562739489,7.117460464823109e-07,0.003438382994326741,7.117460465500694e-07,1.1988937882668034e-09,1.0000000000952003,3.486795363532663e-07,,,,,,
3,0.6463155072896816,8.494015510844802e-07,0.0034383799933512416,8.49401551151947e-07,2.434515575644212e-09,1.0000000000794287,7.080409798245253e-07,,,,,,
4,0.966909856427082,9.969841712550666e-07,0.003438387213670751,9.969841713202583e-07,1.1896081225406393e-08,1.0000000000653888,3.4597852092133578e-06,,,,,,
5,1.629342737932845,1.3786107497168249e-06,0.003438399610896693,1.378610749781383e-06,3.396515099342548e-08,1.0000000000468283,9.878186027530343e-06,,,,,,
6,1.7982646001401124,1.9073267676688485e-06,0.0034384095469588006,1.907326767732709e-06,4.5416218813067744e-08,1.0000000000334817,1.320849601910785e-05,,,,,,
7,1.4525389092093715,2.3603943380489004e-06,0.003438417188280214,2.3603943381101735e-06,4.5016709101430033e-08,1.0000000000259588,1.3092276659990159e-05,,,,,,
8,1.159279253626761,2.641652572043098e-06,0.003438421932973256,2.641652572104507e-06,4.589358190191243e-08,1.0000000000232465,1.3347280466602756e-05,,,,,,
9,1.004012595486898,2.899825433685677e-06,0.0034384233882311195,2.8998254337474545e-06,4.776708646398131e-08,1.0000000000213038,1.3892147961614134e-05,,,,,,
10,1.0979681364052594,3.1160388156957975e-06,0.0034384226504784,3.11603881575692e-06,4.67346834005579e-08,1.0000000000196154,1.3591896096326476e-05,0.25,-4.6250159565822555,-3.527047820176996,0.0,0.23739769694040666,0.06370639801135042
11,1.294510303574344,3.1989834706649456e-06,0.0034384227825597974,3.1989834707247372e-06,4.4022901282964255e-08,1.0000000000186908,1.2803225218915806e-05,,,,,,
12,1.3019102562077391,3.1986559443954494e-06,0.0034383975724360596,3.198655944452802e-06,4.233598493256848e-08,1.0000000000179303,1.2312707893919898e-05,,,,,,
13,1.2238044842419002,3.4035499634224e-06,0.003438364163850247,3.403549963475246e-06,1.3183758555175945e-07,1.0000000000155267,3.8342910674155985e-05,,,,,,
14,1.31841792940548,3.7150764548177702e-06,0.003438347933294175,3.7150764548656094e-06,2.1243366890579964e-07,1.000000000012877,6.17830276316798e-05,,,,,,
15,1.461838790089565,3.970247413694624e-06,0.003438290313686015,3.970247413736632e-06,3.0239137401386117e-07,1.0000000000105806,8.794582663148624e-05,,,,,,
16,1.4865096676511422,4.149606177736739e-06,0.0034380452602602025,4.149606177770328e-06,6.671440779119872e-07,1.0000000000080946,0.00019402847586380196,,,,,,
17,1.387396604587881,4.208658988117222e-06,0.0034376502271967883,4.208658988140677e-06,1.2691624568388242e-06,1.000000000005573,0.00036911615538088064,,,,,,
18,1.2490405954683743,4.308717388958192e-06,0.0034372530328078653,4.308717388972171e-06,1.853231831268145e-06,1.0000000000032443,0.0005389836461842628,,,,,,
19,1.1463500154181676,4.51829818878339e-06,0.0034367388662911898,4.518298188786283e-06,2.655224110330483e-06,1.0000000000006404,0.0007722306234309545,,,,,,
20,1.1561763378393353,4.8931217712328435e-06,0.0034361388808082775,4.893121771225618e-06,3.616216305397651e-06,0.9999999999985234,0.0010517202525819318,0.5,-4.637723063528195,-3.48154672568886,0.01290061740241811,0.24929827029382007,0.06977331871123649
21,1.2599187076590332,5.3470202057574e-06,0.0034355967315192006,5.347020205743674e-06,4.492138296932652e-06,0.9999999999974329,0.001306468536528392,,,,,,
22,1.2747290678996555,5.801110944659685e-06,0.003435089139278041,5.80111094464153e-06,5.32219835299072e-06,0.9999999999968705,0.0015478785900455217,,,,,,
23,1.1740530568140894,6.253063164529173e-06,0.0034346197125802187,6.253063164507936e-06,6.085560153964162e-06,0.9999999999966038,0.0017698904937396797,,,,,,
24,1.1232056191191897,6.603669606621341e-06,0.003434188109400193,6.603669606597628e-06,6.782895746994792e-06,0.9999999999964092,0.0019726997020665855,,,,,,
25,1.2165550504070792,6.7264551086364945e-06,0.0034338649255551365,6.726455108610449e-06,7.284204842028565e-06,0.9999999999961279,0.0021184976531635853,,,,,,
26,1.4123288037906276,6.76637778205006e-06,0.00343364109021752,6.7663777820212345e-06,7.610835518549505e-06,0.99999999999574,0.0022134931038225677,,,,,,
27,1.4324470845748938,7.04213970023037e-06,0.0034332807173686948,7.042139700199942e-06,8.238576022934295e-06,0.999999999995679,0.0023960616633531572,,,,,,
28,1.2244400531600255,7.539576959028728e-06,0.0034328078881110903,7.539576958997347e-06,9.126554829223301e-06,0.9999999999958379,0.0026543164842950644,,,,,,
29,1.1365929205319782,8.039192160355216e-06,0.003432365900397569,8.039192160322407e-06,9.96765968054434e-06,0.9999999999959188,0.002898938744683323,,,,,,
30,1.2744815701444874,8.55460091267734e-06,0.00343189419893369,8.554600912643973e-06,1.0861904327425518e-05,0.9999999999960996,0.0031590158878796824,0.75,-4.714131769441912,-3.4396501992974247,0.02477925600543336,0.27035340386664,0.0740161654701347
31,1.3963076735570745,8.946802595476472e-06,0.0034314667034611238,8.9468025954432e-06,1.1674585767932307e-05,0.9999999999962812,0.0033953716414342147,,,,,,
32,1.3559509064137563,9.203094940010804e-06,0.0034311170115564693,9.203094939976856e-06,1.2331749689983045e-05,0.9999999999963113,0.0035864975442335867,,,,,,
33,1.2244122915827338,9.42417485973345e-06,0.003430789635945924,9.42417485969831e-06,1.294894236079339e-05,0.9999999999962713,0.0037659984304685965,,,,,,
