step,kinetic_energy,p_norm,L_norm,dp_abs,dL_abs,dp_rel,dL_rel,t,PE,E,dE_rel,Q_virial,r_hm
0,1.4726215563702176,4.061942388251486e-16,0.0012763472126695007,0.0,0.0,0.0,0.0,,,,,,
1,1.374249447865819,3.052790469714572e-06,0.001276320436932239,3.0527904694440154e-06,1.449504858886924e-07,0.999999999911374,0.00011356665682336247,,,,,,
2,1.3362345500283412,3.090917244051308e-06,0.0012763256940717337,3.0909172437878693e-06,1.4623227657128026e-07,0.9999999999147701,0.00011457092170510022,,,,,,
3,1.5564311834754636,3.132635086757158e-06,0.0012763306393867948,3.132635086501487e-06,1.4061973066451926e-07,0.9999999999183847,0.00011017357132030777,,,,,,
4,1.661010625282321,3.171882957832511e-06,0.0012763319778317038,3.1718829575758706e-06,1.392730226385282e-07,0.9999999999190889,0.00010911844461761815,,,,,,
5,1.4133877109279038,3.1566044410980046e-06,0.0012763334049042945,3.156604440833343e-06,1.380740826540642e-07,0.9999999999161563,0.00010817909208676849,,,,,,
6,1.1990552879966936,3.098010429787163e-06,0.0012763282443398831,3.098010429505676e-06,1.290889913960399e-07,0.9999999999091395,0.00010113940009008068,,,,,,
7,1.2811234589429497,2.9227031023028605e-06,0.0012763250188982122,2.922703101992462e-06,1.1968831041665828e-07,0.9999999998937974,9.377409942105665e-05,,,,,,
8,1.5000691466572729,2.855363933376428e-06,0.001276324527295952,2.855363933041781e-06,1.1691263468777457e-07,0.9999999998828005,9.159939672156287e-05,,,,,,
9,1.5817042872958025,2.975183063711614e-06,0.0012763221144398915,2.9751830633761017e-06,1.300282609986018e-07,0.9999999998872297,0.00010187530454714248,,,,,,
10,1.462260858688236,3.0700860253683904e-06,0.001276317678762173,3.070086025055769e-06,1.3602656357310372e-07,0.9999999998981718,0.00010657488982845192,0.25,-5.522398575817345,-4.060137717129109,0.0,0.26478727288745424,0.05662881164212784
11,1.3602505609175475,3.2435243757981638e-06,0.0012763135842968646,3.243524375530228e-06,1.3539346034515918e-07,0.9999999999173937,0.000106078862398251,,,,,,
12,1.3784141049554612,3.4390764844277682e-06,0.0012763149198110303,3.4390764841855757e-06,1.3723367921115732e-07,0.9999999999295763,0.00010752064786832642,,,,,,
13,1.4282485388487163,3.397251848333038e-06,0.0012763106041496516,3.397251848082049e-06,1.3812968843592277e-07,0.99999999992612,0.00010822265843086876,,,,,,
14,1.429332522170472,3.223692272129229e-06,0.001276307143661412,3.2236922718645993e-06,1.3803741887962494e-07,0.999999999917911,0.00010815036653773659,,,,,,
15,1.4164748102856841,3.129288586604318e-06,0.0012763027927252296,3.1292885863321256e-06,1.4026483721934456e-07,0.9999999999130178,0.00010989551732242076,,,,,,
16,1.4331135864132005,3.188984760546811e-06,0.0012762984671374493,3.1889847602757453e-06,1.388973844686328e-07,0.9999999999149993,0.00010882413742113849,,,,,,
17,1.4401797160913394,3.2545394971575837e-06,0.0012763001387054685,3.2545394968891496e-06,1.3592247402575638e-07,0.9999999999175201,0.00010649333713940766,,,,,,
18,1.4196032043587168,3.3788697247532827e-06,0.0012762987425394075,3.3788697244994206e-06,1.3788555201833494e-07,0.9999999999248678,0.00010803138099854906,,,,,,
19,1.4189190422729248,3.5245025326575578e-06,0.0012763002876737977,3.5245025324233307e-06,1.3326529508500307e-07,0.9999999999335433,0.0001044114749984658,,,,,,
20,1.4328275757976643,3.662379809750138e-06,0.0012763032271317168,3.662379809534841e-06,1.300763235917424e-07,0.9999999999412139,0.00010191296090950493,0.5,-5.480785037087439,-4.047957461289775,0.0029999612545032156,0.2614274353221282,0.054515275018419594
21,1.432578190068067,3.976617123208365e-06,0.0012763027655894605,3.976617123018297e-06,1.3575068030181328e-07,0.9999999999522038,0.00010635873918499697,,,,,,
22,1.4234217325667518,4.230236674556929e-06,0.0012763025347070653,4.230236674379185e-06,1.4857314083317503e-07,0.9999999999579825,0.00011640495576625418,,,,,,
23,1.410761587449953,4.276810287749332e-06,0.0012763060115307961,4.276810287570512e-06,1.5885709256041785e-07,0.9999999999581886,0.000124462286581224,,,,,,
24,1.440078601461936,4.264721599862861e-06,0.0012763100608858737,4.264721599680643e-06,1.5841304167128462e-07,0.9999999999572732,0.00012411437898623306,,,,,,
25,1.4494639503024258,4.193545508543281e-06,0.001276311448780176,4.193545508358633e-06,1.5397274920064486e-07,0.9999999999559686,0.00012063547259887721,,,,,,
26,1.4075869355894721,4.050709236545227e-06,0.0012763116277972426,4.050709236370383e-06,1.4568323042934092e-07,0.9999999999568363,0.0001141407518136402,,,,,,
27,1.3823783485087553,3.957164307668149e-06,0.0012763142839838995,3.9571643075282066e-06,1.3716430616690853e-07,0.9999999999646356,0.00010746629506874323,,,,,,
28,1.4121483689951226,4.003386727724564e-06,0.001276319948988533,4.003386727593912e-06,1.3447623858113507e-07,0.9999999999673646,0.00010536023211103808,,,,,,
29,1.4694868131268386,4.171350277590149e-06,0.0012763236783608477,4.171350277453216e-06,1.2997045719924233e-07,0.9999999999671729,0.00010183001608739916,,,,,,
30,1.4585744358065564,4.2932958379235015e-06,0.001276322917516119,4.293295837781304e-06,1.2642510197068818e-07,0.9999999999668792,9.905228037930843e-05,0.75,-5.498325740932998,-4.039751305126441,0.0050211134259462616,0.26527610486006864,0.05420259377261069
31,1.4030873441849423,4.379899630477958e-06,0.0012763203704688004,4.37989963033417e-06,1.294902988844395e-07,0.9999999999671709,0.00010145381883477339,,,,,,
