step,kinetic_energy,p_norm,L_norm,dp_abs,dL_abs,dp_rel,dL_rel,t,PE,E,dE_rel,Q_virial,r_hm
0,0.49087385212340523,3.0975305037917107e-16,0.006924154078379165,0.0,0.0,0.0,0.0,,,,,,
1,0.48870515604282133,1.2598600586939408e-07,0.006924142508418761,1.2598600582748408e-07,1.3793061502008502e-08,0.999999999667344,1.992021169066365e-06,,,,,,
2,0.5359236895782642,1.6067099278904464e-07,0.006924136617946314,1.6067099266112607e-07,2.1287003736845146e-08,0.9999999992038477,3.0743110993607607e-06,,,,,,
3,0.6690501347628838,3.67531286531251e-07,0.006924152372765648,3.675312864503524e-07,7.597939689099113e-09,0.9999999997798865,1.097309447925756e-06,,,,,,
4,0.8885018296285013,6.890371175080917e-07,0.006924171707114004,6.890371174899225e-07,1.798178149543305e-08,0.9999999999736311,2.5969577670868968e-06,,,,,,
5,1.2006342308205826,1.0272517149059782e-06,0.006924180985390879,1.0272517148980147e-06,2.71225453265078e-08,0.9999999999922476,3.9170763132466984e-06,,,,,,
6,1.6450882294603557,1.1658862451639632e-06,0.006924181821571684,1.1658862451503576e-06,2.8035876148955294e-08,0.9999999999883302,4.0489803519618695e-06,,,,,,
7,2.1243247809057975,1.2345381631727264e-06,0.006924181902762853,1.234538163174389e-06,2.790324110767556e-08,1.000000000001347,4.0298249669815495e-06,,,,,,
8,2.3937562141864963,1.2443361890105983e-06,0.006924181545357747,1.244336189038944e-06,2.75132288396838e-08,1.0000000000227798,3.973499056813406e-06,,,,,,
9,2.3149393129001186,1.2667210141482052e-06,0.0069241804923907925,1.2667210142212764e-06,2.6719718593064855e-08,1.0000000000576854,3.8588997820648995e-06,,,,,,
10,1.9895838882767583,1.277165948757363e-06,0.006924180470552965,1.277165948871386e-06,2.7065894876645568e-08,1.0000000000892781,3.908895065885549e-06,0.25,-4.074405618586544,-2.084821730309786,0.0,0.4883126704913014,0.09568311595369475
11,1.592429215303927,1.1835504240526835e-06,0.006924181254876284,1.1835504241645168e-06,2.981432331910014e-08,1.0000000000944897,4.30582652614758e-06,,,,,,
12,1.2713461433300084,9.699349951783411e-07,0.006924183128705719,9.699349952872418e-07,3.506729152405397e-08,1.0000000001122762,5.064466215325072e-06,,,,,,
13,1.0764583511728116,7.000243101077161e-07,0.006924187419145391,7.000243102416497e-07,3.9100189611886705e-08,1.000000000191327,5.6468993753367516e-06,,,,,,
14,0.9865555781770144,5.459831332027974e-07,0.006924188963159442,5.459831333398602e-07,4.0707938733840245e-08,1.0000000002510385,5.879091248148952e-06,,,,,,
15,0.9545953609020466,3.900469945212034e-07,0.0069241930325738615,3.900469946706712e-07,4.393064197275107e-08,1.0000000003832046,6.344514337784308e-06,,,,,,
16,0.9430878732039598,2.4965208180742536e-07,0.006924198880984177,2.4965208193363036e-07,4.8329923539676145e-08,1.0000000005055236,6.979857795882191e-06,,,,,,
